<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.02.23	29985.2	30148.2	29654.0	29995.4	21751	0	50
2021.02.24	29995.2	30128.2	29624.0	30050.2	37403	0	50
2021.02.25	30038.0	30233.0	29501.5	29581.4	40913	0	50
2021.02.26	29582.7	29663.1	28986.4	29232.7	69783	0	50
2021.03.01	29311.4	29930.5	29304.0	29907.5	25558	0	50
2021.03.02	29932.5	30020.5	29308.8	29443.3	36938	0	50
2021.03.03	29477.0	29760.0	29254.4	29287.0	34048	0	50
2021.03.04	29315.0	29335.0	28705.8	28932.9	65613	0	60
2021.03.05	28916.7	29210.4	28298.0	29167.1	69268	0	60
2021.03.08	29276.0	29470.9	28560.4	28847.9	60394	0	60
2021.03.09	28861.7	29282.0	28608.0	29194.0	32583	0	50
2021.03.10	29192.0	29265.7	28959.4	29110.7	26079	0	50
2021.03.11	29085.7	29374.2	28999.5	29299.5	23380	0	50
2021.03.12	29328.5	29772.4	29207.0	29682.0	28986	0	50
2021.03.15	29787.0	29892.4	29588.7	29830.7	26028	0	50
2021.03.16	29810.7	30035.0	29743.7	29840.7	22069	0	50
2021.03.17	29830.7	30037.4	29802.0	29986.9	24591	0	50
2021.03.18	29975.7	30494.9	29899.4	29934.0	35773	0	50
2021.03.19	29936.3	30055.6	29095.6	29461.3	43843	0	50
2021.03.22	29462.6	29469.0	28906.5	29264.5	30475	0	60
2021.03.23	29237.1	29497.5	28794.5	28835.3	38348	0	60
2021.03.24	28846.5	28859.5	28280.6	28485.0	39392	0	60
2021.03.25	28453.8	29082.8	28405.1	29054.8	39420	0	60
2021.03.26	29056.1	29639.5	28949.9	29605.3	27798	0	60
2021.03.29	29601.5	29616.5	29190.8	29507.6	34719	0	60
2021.03.30	29426.9	29537.5	29276.9	29330.7	23207	0	60
2021.03.31	29309.5	29433.6	29136.2	29344.9	19785	0	60
2021.04.01	29356.9	29718.6	29309.9	29700.6	16976	0	60
2021.04.02	29661.9	30093.6	29649.7	30041.9	9198	0	60
2021.04.05	30046.9	30243.6	29981.2	30233.2	12906	0	60
2021.04.06	30231.9	30276.9	29609.9	29623.2	22877	0	60
2021.04.07	29631.9	29863.6	29515.7	29664.5	19659	0	60
2021.04.08	29654.5	29773.1	29508.2	29758.9	17122	0	60
2021.04.09	29763.9	30071.9	29745.7	29928.9	19638	0	60
2021.04.12	29908.9	29988.9	29532.2	29577.9	20110	0	60
2021.04.13	29574.2	29902.2	29558.5	29805.5	20686	0	60
2021.04.14	29825.5	29837.2	29565.4	29617.9	17942	0	60
2021.04.15	29599.2	29787.2	29523.0	29753.6	14571	0	60
2021.04.16	29748.6	29833.6	29616.6	29800.4	14928	0	60
2021.04.19	29729.1	29810.8	29192.0	29319.8	23417	0	60
2021.04.20	29315.3	29404.0	28761.8	28805.5	16089	0	60
2021.04.21	28725.4	28908.3	28722.9	28847.9	2900	0	60
2021.04.22	28859.1	29210.6	28792.1	28910.2	33719	0	60
2021.04.23	28888.9	29309.4	28763.2	29161.3	20558	0	60
2021.04.26	29182.6	29280.2	28891.4	29198.5	19960	0	60
2021.04.27	29203.5	29274.7	28832.3	28982.2	19123	0	60
2021.04.28	28978.5	29139.7	28867.3	28947.2	18655	0	60
2021.04.29	28939.8	29190.2	28853.5	29007.3	7592	0	60
2021.04.30	29008.5	29052.7	28762.5	28836.9	23964	0	60
2021.05.03	28889.5	29130.9	28865.6	29074.1	6656	0	60
2021.05.04	29072.9	29145.8	28582.1	28699.0	13282	0	60
2021.05.05	28707.8	29175.8	28674.1	29022.0	8945	0	60
2021.05.06	29027.8	29439.5	28967.8	29338.1	33243	0	60
2021.05.07	29369.8	29456.0	29235.5	29399.3	23549	0	60
2021.05.10	29400.8	29694.7	29231.0	29239.3	23252	0	60
2021.05.11	29231.7	29307.2	28252.1	28539.0	54205	0	60
2021.05.12	28537.8	28837.8	27655.8	27696.5	64380	0	60
2021.05.13	27672.8	27809.5	27131.6	27679.1	60459	0	60
2021.05.14	27692.8	28322.1	27691.3	28251.5	35767	0	60
2021.05.17	28276.5	28345.8	27621.6	27763.8	44740	0	60
2021.05.18	27704.0	28485.5	27704.0	28028.5	30578	0	60
2021.05.19	28002.2	28216.4	27593.1	27937.6	58190	0	60
2021.05.20	27932.6	28318.9	27782.6	28183.4	37164	0	53
2021.05.21	28217.1	28475.5	28182.1	28391.2	31886	0	60
2021.05.24	28337.5	28589.2	28203.8	28501.2	22425	0	60
2021.05.25	28517.5	28621.2	28350.2	28440.9	22386	0	60
2021.05.26	28427.2	28716.6	28386.0	28609.0	17303	0	60
2021.05.27	28597.4	28906.0	28356.1	28902.4	24584	0	60
2021.05.28	28877.4	29195.4	28877.4	29006.1	20532	0	60
2021.05.31	29027.4	29154.1	28793.7	28918.8	17059	0	60
2021.06.01	28922.5	29087.5	28601.2	28733.7	27250	0	60
2021.06.02	28771.2	29017.5	28561.2	28843.8	22534	0	60
2021.06.03	28852.5	29153.7	28835.7	28978.3	28126	0	60
2021.06.04	28962.0	29178.2	28760.8	29173.3	22422	0	60
2021.06.07	29132.0	29272.0	28940.8	29143.3	19442	0	60
2021.06.08	29142.0	29206.3	28950.0	28973.7	20318	0	60
2021.06.09	28972.0	29008.8	28760.3	28846.5	11881	0	60
2021.06.10	28842.8	29134.5	28787.8	28950.3	18681	0	60
2021.06.11	28961.5	29074.5	28820.3	29002.8	14437	0	60
2021.06.14	29065.2	29297.7	29009.5	29255.2	11728	0	60
2021.06.15	29266.5	29474.5	29233.3	29335.8	14519	0	60
2021.06.16	29341.5	29430.5	29160.5	29258.8	19065	0	60
2021.06.17	29267.5	29290.5	28866.3	29163.8	24082	0	60
2021.06.18	29147.5	29261.7	28455.7	28478.9	28670	0	60
2021.06.21	28522.7	28756.9	27759.0	28736.5	39047	0	60
2021.06.22	28717.7	28894.4	28536.5	28836.4	22105	0	60
2021.06.23	28847.7	28996.9	28694.5	28784.4	17563	0	60
2021.06.24	28767.7	29137.7	28742.7	29074.0	14071	0	60
2021.06.25	29029.0	29152.0	28978.9	29024.0	12822	0	60
2021.06.28	29037.7	29109.5	28895.7	28926.4	12912	0	60
2021.06.29	28901.7	28928.4	28701.7	28839.7	14291	0	60
2021.06.30	28845.4	29002.2	28532.3	28768.7	19338	0	60
2021.07.01	28788.5	28865.2	28566.5	28742.8	19054	0	60
2021.07.02	28752.2	28838.5	28677.2	28730.2	14375	0	60
2021.07.05	28726.5	28768.2	28499.5	28630.2	12587	0	60
2021.07.06	28664.3	28747.7	28255.3	28358.2	21322	0	60
2021.07.07	28341.5	28483.2	28125.3	28340.8	24819	0	60
2021.07.08	28336.5	28369.5	27499.8	27731.8	40379	0	60
2021.07.09	27726.8	28568.5	27400.5	28445.8	32685	0	60
2021.07.12	28519.8	28698.5	28394.8	28670.6	20372	0	60
2021.07.13	28651.8	28853.5	28488.1	28498.1	18265	0	60
2021.07.14	28521.8	28689.8	28458.1	28526.8	19723	0	60
2021.07.15	28516.8	28566.0	27998.1	28036.0	28839	0	60
2021.07.16	27996.8	28201.0	27708.5	27730.5	32372	0	60
2021.07.19	27740.5	27788.1	27065.6	27278.1	50266	0	60
2021.07.20	27256.8	27804.8	27256.8	27700.6	35724	0	60
2021.07.21	27706.8	27984.8	27425.6	27913.1	26105	0	60
2021.07.22	27891.8	28066.8	27870.6	28033.1	7052	0	60
2021.07.23	28021.8	28243.8	28006.1	28220.2	4701	0	60
2021.07.26	28207.2	28243.8	27655.2	27932.2	25391	0	60
2021.07.27	27932.2	28035.2	27370.2	27523.4	38429	0	60
2021.07.28	27532.2	27900.5	27451.2	27787.5	38839	0	60
2021.07.29	27804.0	27939.0	27639.0	27747.2	26663	0	60
2021.07.30	27746.0	27752.6	27259.6	27487.2	38205	0	60
2021.08.02	27510.5	27831.7	27439.3	27567.2	28401	0	60
2021.08.03	27560.5	27718.5	27419.2	27609.2	29081	0	60
2021.08.04	27625.5	27639.8	27443.5	27519.7	23200	0	60
2021.08.05	27530.5	27858.5	27488.5	27844.3	16766	0	60
2021.08.06	27830.5	27963.5	27704.3	27889.3	17996	0	60
2021.08.09	27865.5	27930.5	27689.3	27914.8	7311	0	60
2021.08.10	27935.5	28127.2	27798.5	27994.3	21192	0	60
2021.08.11	27965.5	28248.5	27949.3	28235.5	20658	0	60
2021.08.12	28195.5	28272.2	27921.8	28079.3	18434	0	60
2021.08.13	28090.5	28123.5	27838.5	27849.8	16035	0	60
2021.08.16	27810.5	27871.7	27395.5	27661.8	28950	0	60
2021.08.17	27665.5	27744.7	27239.3	27430.5	33992	0	60
2021.08.18	27435.5	27678.5	27340.5	27353.4	28563	0	60
2021.08.19	27359.6	27502.6	26960.3	27263.3	53273	0	60
2021.08.20	27269.6	27309.6	26855.1	27240.9	39509	0	60
2021.08.23	27256.3	27642.6	27198.3	27604.6	21918	0	60
2021.08.24	27629.6	27849.6	27627.6	27785.9	17420	0	60
2021.08.25	27789.6	27891.3	27653.4	27748.6	16131	0	60
2021.08.26	27799.6	27822.6	27608.3	27664.5	23720	0	60
2021.08.27	27674.5	27877.5	27468.3	27860.7	17934	0	60
2021.08.30	27832.0	27918.8	27645.0	27702.0	13057	0	60
2021.08.31	27707.0	28200.0	27595.0	28102.0	26308	0	60
2021.09.01	28107.0	28654.9	28070.8	28551.2	24823	0	60
2021.09.02	28531.9	28729.9	28410.6	28644.9	18370	0	60
2021.09.03	28641.9	29633.6	28590.6	29611.9	33418	0	60
2021.09.06	29586.9	30199.9	29470.6	30080.9	18882	0	60
2021.09.07	30081.9	30101.2	29615.5	29927.9	26400	0	60
2021.09.08	29921.7	30260.9	29810.5	29954.2	31811	0	60
2021.09.09	29954.2	30269.5	29865.5	30105.2	38593	0	60
2021.09.10	30086.5	30533.2	30025.2	30149.1	36494	0	60
2021.09.13	30131.5	30748.5	30130.2	30619.3	39165	0	60
2021.09.14	30570.5	30800.5	30278.5	30335.5	36542	0	60
2021.09.15	30324.3	30624.1	30324.3	30622.9	31893	0	60
2021.09.16	30596.1	30649.1	30204.8	30470.4	31538	0	60
2021.09.17	30464.1	30590.9	30242.1	30267.7	26221	0	60
2021.09.20	30297.9	30374.1	29432.1	29672.8	35996	0	60
2021.09.21	29694.1	30196.5	29657.9	29895.8	49808	0	60
2021.09.22	29886.5	30069.5	29571.5	29952.8	42458	0	60
2021.09.23	29936.5	30309.5	29936.5	30290.2	16103	0	60
2021.09.24	30291.5	30344.5	30054.5	30217.8	32948	0	60
2021.09.27	30225.2	30409.5	30136.9	30225.2	29679	0	60
2021.09.28	30211.5	30244.5	29634.5	29705.8	50939	0	60
2021.09.29	29533.0	29841.7	29324.9	29736.1	51023	0	60
2021.09.30	29739.9	29786.6	29256.2	29293.7	56205	0	60
2021.10.01	29304.9	29397.9	28671.2	29028.6	68145	0	60
2021.10.04	29054.9	29186.6	27636.2	27866.2	75548	0	60
2021.10.05	27869.9	28283.5	27447.9	28174.2	59259	0	60
2021.10.06	28180.5	28236.8	26974.3	27679.3	92347	0	60
2021.10.07	27680.5	28152.2	27566.8	28064.8	48238	0	60
2021.10.08	28070.5	28320.8	27987.2	28044.5	48532	0	60
2021.10.11	28180.2	28776.5	27889.5	28466.5	49110	0	60
2021.10.12	28434.8	28496.5	27958.5	28116.5	56889	0	60
2021.10.13	28099.8	28371.5	27983.5	28196.5	46755	0	60
2021.10.14	28184.8	28809.0	28184.8	28807.8	29623	0	60
2021.10.15	28794.8	29255.0	28726.1	29181.1	31905	0	60
2021.10.18	29224.8	29277.8	28852.8	29066.0	31083	0	60
2021.10.19	29059.8	29404.4	29002.8	29352.0	26742	0	60
2021.10.20	29337.7	29490.7	29203.1	29262.0	26526	0	60
2021.10.21	29282.7	29289.0	28420.7	28533.9	35996	0	60
2021.10.22	28547.7	28989.4	28421.4	28691.4	39322	0	60
2021.10.25	28681.4	28883.3	28366.5	28806.4	30148	0	60
2021.10.26	28812.7	29246.9	28780.7	28957.7	28944	0	60
2021.10.27	28952.7	29135.7	28630.7	28699.4	37531	0	60
2021.10.28	28692.7	28925.7	28660.7	28885.7	30462	0	60
2021.10.29	28852.7	29059.4	28464.0	29059.4	37420	0	60
2021.11.01	29206.9	29662.7	29187.7	29551.5	31589	0	60
2021.11.02	29526.4	29595.7	29409.0	29519.0	23227	0	60
2021.11.03	29532.7	29780.7	29410.7	29764.9	8784	0	60
2021.11.04	29759.4	29952.7	29588.5	29724.8	24248	0	60
2021.11.05	29708.5	29826.5	29497.3	29677.2	28240	0	60
2021.11.08	29667.2	29835.2	29441.5	29672.2	26331	0	60
2021.11.09	29673.5	29805.2	29182.3	29279.7	33343	0	60
2021.11.10	29248.5	29381.5	28998.5	29053.5	33442	0	60
2021.11.11	29038.5	29471.5	28971.5	29418.5	26571	0	60
2021.11.12	29413.5	29756.5	29371.5	29748.5	19958	0	60
2021.11.15	29738.5	29853.5	29641.5	29723.5	19745	0	60
2021.11.16	29708.5	29966.5	29681.5	29827.5	19533	0	60
2021.11.17	29827.5	29920.5	29480.5	29552.5	20783	0	60
2021.11.18	29547.5	29717.5	29380.5	29595.5	23110	0	60
2021.11.19	29577.5	29780.5	29472.5	29627.5	31667	0	60
2021.11.22	29631.8	29915.5	29531.8	29702.5	26737	0	9
2021.11.23	29682.5	29785.5	29505.5	29707.5	22502	0	60
2021.11.24	29697.5	29745.5	29202.5	29452.5	37554	0	60
2021.11.25	29437.5	29575.5	29427.5	29492.5	12694	0	60
2021.11.26	29487.5	29487.5	28017.5	28022.5	68110	0	60
2021.11.29	28197.5	28782.5	28135.5	28402.5	59823	0	60
2021.11.30	28427.5	28712.5	27369.9	27696.9	87574	0	60
2021.12.01	27726.9	28229.9	27399.9	27451.9	73392	0	60
2021.12.02	27521.9	28034.9	27479.9	28034.9	81933	0	60
2021.12.03	28006.9	28176.1	27566.9	27763.1	85632	0	60
2021.12.06	27813.1	28156.1	27681.1	28098.1	61117	0	17
2021.12.07	28083.1	28861.5	27953.1	28851.5	25998	0	60
2021.12.08	28846.5	28921.5	28604.5	28899.5	23383	0	60
2021.12.09	28881.5	28924.5	28554.5	28596.5	29766	0	60
2021.12.10	28591.5	28669.5	28360.0	28585.0	31967	0	60
2021.12.13	28613.0	28768.0	28418.0	28493.0	32193	0	5
2021.12.14	28490.0	28655.0	28153.0	28300.0	39510	0	60
2021.12.15	28290.0	28918.0	28243.0	28885.0	40373	0	60
2021.12.16	28925.0	29183.0	28713.0	28795.0	41000	0	60
2021.12.17	28770.0	28888.0	28373.0	28470.0	51153	0	60
2021.12.20	28440.0	28470.0	27773.0	28220.0	55930	0	60
2021.12.21	28260.0	28708.0	28198.0	28685.0	31867	0	60
2021.12.22	28670.0	28734.6	28444.6	28696.6	23189	0	60
2021.12.23	28696.6	28934.6	28624.6	28861.6	16726	0	60
2021.12.27	28841.6	29049.6	28649.6	29016.6	13583	0	60
2021.12.28	29011.6	29121.6	28869.6	29011.5	18605	0	60
2021.12.29	28964.0	29097.0	28709.0	28827.0	24114	0	60
2021.12.30	28824.0	28957.0	28564.0	28847.0	21738	0	60
2021.12.31	28839.0	28999.0	28717.0	28894.0	8067	0	60
2022.01.03	28944.0	29164.0	28821.5	28966.5	14724	0	60
2022.01.04	28959.0	29371.5	28943.5	29288.5	31238	0	50
2022.01.05	29278.5	29386.5	28976.5	29018.5	36430	0	60
2022.01.06	28998.5	29113.5	28476.5	28716.5	58046	0	60
2022.01.07	28723.5	28803.5	28177.5	28394.5	38295	0	60
2022.01.10	28444.5	28568.0	27863.0	28175.0	25797	0	60
2022.01.11	28195.0	28468.0	28063.0	28430.0	42637	0	60
2022.01.12	28445.0	28803.0	28415.0	28633.0	39484	0	60
2022.01.13	28635.0	28679.5	28249.5	28269.5	39776	0	60
2022.01.14	28301.5	28334.5	27869.5	28301.5	56400	0	60
2022.01.17	28341.5	28446.5	28269.5	28399.5	20842	0	60
2022.01.18	28406.5	28734.5	27944.5	28014.5	52787	0	60
2022.01.19	28019.5	28039.5	27297.5	27544.5	56484	0	60
2022.01.20	27564.5	27952.5	27199.5	27344.5	53548	0	60
2022.01.21	27354.5	27681.5	27119.5	27148.5	86418	0	60
2022.01.24	27198.5	27606.5	26686.5	27371.5	111807	0	60
2022.01.25	27313.5	27453.5	26835.7	26937.7	107017	0	60
2022.01.26	26967.7	27400.7	26772.7	26912.7	82041	0	60
2022.01.27	26942.7	27177.7	26020.7	26607.7	105237	0	60
2022.01.28	26651.1	26774.1	26231.5	26701.5	91441	0	60
2022.01.31	26731.5	27336.5	26518.5	27328.5	49330	0	60
2022.02.01	27298.5	27401.5	26976.5	27198.5	43628	0	60
2022.02.02	27208.5	27571.5	27181.5	27383.5	33002	0	60
2022.02.03	27373.5	27398.5	26946.5	27148.5	52731	0	60
2022.02.04	27143.5	27451.5	27061.5	27243.5	67418	0	60
2022.02.07	27293.5	27356.5	27076.5	27238.5	59088	0	60
2022.02.08	27233.5	27458.5	27196.5	27403.5	43811	0	60
2022.02.09	27393.5	27876.5	27388.5	27876.5	30134	0	60
2022.02.10	27853.5	27896.5	27346.5	27381.5	56951	0	60
2022.02.11	27373.5	27456.5	26851.5	27006.5	49592	0	60
2022.02.14	27031.5	27176.5	26838.5	27033.5	89816	0	60
2022.02.15	27043.5	27461.5	26706.5	27406.5	56672	0	60
2022.02.16	27393.5	27556.5	27261.5	27438.5	46246	0	60
2022.02.17	27458.5	27518.5	26871.5	26883.5	59037	0	60
2022.02.18	26888.5	27216.5	26781.5	26873.5	68720	0	60
2022.02.21	26818.5	27028.5	26541.5	26603.5	55171	0	60
2022.02.22	26473.5	26921.5	26233.5	26683.5	90009	0	60
2022.02.23	26683.5	26901.5	26286.5	26313.5	41134	0	60
2022.02.24	26308.5	26346.5	25551.5	26201.5	142450	0	60
2022.02.25	26185.4	26988.4	26100.4	26953.4	85980	0	60
2022.02.28	26365.4	26908.4	26248.4	26710.4	90075	0	60
2022.03.01	26700.4	27010.4	26318.4	26410.4	74794	0	60
2022.03.02	26395.4	26699.2	26184.2	26621.2	77031	0	60
2022.03.03	26601.2	26726.2	26284.2	26401.2	55279	0	60
2022.03.04	26391.2	26436.2	25714.3	25776.3	85699	0	60
2022.03.07	25711.3	25716.3	24924.3	24926.3	85679	0	60
2022.03.08	24886.3	25301.3	24501.4	24706.4	102129	0	60
2022.03.09	24716.4	25454.3	24679.3	25376.3	50250	0	60
2022.03.10	25376.3	25769.3	25204.3	25351.3	67519	0	60
2022.03.11	25341.3	25743.9	24964.3	25130.9	65881	0	60
2022.03.14	25180.9	25628.9	25175.9	25290.9	58191	0	60
2022.03.15	25270.9	25708.9	25070.9	25670.9	59182	0	60
2022.03.16	25660.9	26380.9	25448.9	26345.9	60976	0	60
2022.03.17	26345.5	26768.5	26270.5	26680.5	50839	0	60
2022.03.18	26685.5	27348.5	26568.5	27335.5	44756	0	60
2022.03.21	27300.5	27373.5	27148.5	27310.5	21041	0	60
2022.03.22	27280.5	27723.5	27113.5	27668.5	34752	0	60
2022.03.23	27660.5	28098.5	27588.5	27640.5	37855	0	60
2022.03.24	27620.5	28365.5	27595.5	28335.5	38325	0	60
2022.03.25	28340.5	28345.5	27938.5	28235.5	38508	0	60
2022.03.28	28230.5	28275.5	27800.5	28193.5	40979	0	60
2022.03.29	28190.5	28638.5	28025.5	28510.5	41880	0	60
2022.03.30	28239.2	28304.2	27657.2	27777.2	40257	0	60
2022.03.31	27779.2	28087.2	27519.6	27566.6	35791	0	60
2022.04.01	27561.6	27864.6	27386.6	27696.6	37680	0	60
2022.04.04	27716.6	28024.6	27569.6	27941.6	23256	0	60
2022.04.05	27946.6	27971.6	27434.6	27546.6	25194	0	60
2022.04.06	27526.6	27561.6	26986.6	27066.6	36246	0	60
2022.04.07	27076.6	27214.7	26784.6	27029.7	32462	0	60
2022.04.08	27031.7	27186.7	26756.7	27006.7	27083	0	60
2022.04.11	27016.7	27031.7	26709.7	26711.7	29486	0	60
2022.04.12	26721.7	26741.7	26239.9	26311.9	38608	0	60
2022.04.13	26311.9	26984.9	26309.9	26924.9	26806	0	60
2022.04.14	26921.9	27309.9	26854.9	26919.9	23682	0	60
2022.04.18	26916.9	27025.3	26559.9	26917.3	23765	0	60
2022.04.19	26927.3	27270.2	26765.3	27215.2	29598	0	60
2022.04.20	27202.2	27390.2	27057.2	27222.2	29632	0	60
2022.04.21	27217.2	27755.3	27127.3	27135.3	32792	0	60
2022.04.22	27117.3	27230.3	26695.3	26697.3	41816	0	60
2022.04.25	26732.3	26842.1	26400.1	26810.1	65642	0	60
2022.04.26	26792.1	26880.1	25967.1	26002.1	45853	0	60
2022.04.27	26042.1	26580.1	26027.1	26457.1	65139	0	60
2022.04.28	26447.1	27375.1	26325.1	27202.1	51238	0	60
2022.04.29	27127.1	27462.1	26697.1	26747.1	26277	0	60
2022.05.02	26737.1	26947.1	26547.1	26890.1	65033	0	60
2022.05.03	26862.1	27110.1	26755.1	27052.1	30043	0	60
2022.05.04	27047.1	27479.6	26779.6	27401.6	18821	0	60
2022.05.05	27391.6	27461.6	26579.6	26736.6	36658	0	60
2022.05.06	26716.6	27116.6	26534.6	26804.6	75787	0	60
2022.05.09	26761.6	26764.6	25924.6	26014.6	63602	0	60
2022.05.10	26021.6	26329.8	25761.6	26061.8	74128	0	60
2022.05.11	26061.8	26384.9	25814.9	25899.9	71126	0	60
2022.05.12	25881.9	26021.9	25529.8	25699.8	81637	0	60
2022.05.13	25731.8	26679.8	25721.8	26619.8	45036	0	60
2022.05.16	26666.8	26869.8	26419.8	26464.8	47151	0	60
2022.05.17	26471.8	26869.8	26431.8	26831.8	35867	0	60
2022.05.18	26831.8	27054.8	26229.8	26274.8	38658	0	60
2022.05.19	26251.8	26551.8	26074.8	26379.8	62687	0	60
2022.05.20	26361.8	26934.8	26356.8	26739.8	49920	0	60
2022.05.23	26761.8	27144.7	26761.8	27114.7	45435	0	60
2022.05.24	26976.7	27054.7	26509.7	26676.7	42948	0	60
2022.05.25	26691.7	26876.7	26489.7	26751.7	41741	0	60
2022.05.26	26746.7	27024.7	26589.7	26926.7	31290	0	60
2022.05.27	26921.7	27166.7	26724.7	27156.7	24706	0	60
2022.05.30	27131.7	27414.7	27051.7	27325.7	13285	0	60
2022.05.31	27341.7	27471.7	27129.6	27224.6	39874	0	60
2022.06.01	27196.6	27614.6	27196.6	27459.6	36033	0	60
2022.06.02	27456.6	27781.6	27254.6	27746.6	29547	0	60
2022.06.03	27736.6	27806.6	27524.6	27571.6	31586	0	60
2022.06.06	27581.6	28116.6	27514.6	28039.6	30509	0	60
2022.06.07	28001.6	28214.6	27859.6	28151.6	34381	0	60
2022.06.08	28136.6	28279.5	28081.6	28136.5	29131	0	60
2022.06.09	28121.5	28395.5	27950.5	28030.5	39701	0	60
2022.06.10	28037.5	28100.5	27300.2	27400.2	47363	0	60
2022.06.13	27295.2	27327.2	26346.5	26441.5	51052	0	60
2022.06.14	26426.5	26724.5	26299.5	26461.5	52444	0	60
2022.06.15	26461.5	26681.3	26184.3	26571.3	45985	0	60
2022.06.16	26571.3	26946.3	25590.7	25715.7	46752	0	60
2022.06.17	25722.7	26124.8	25652.7	25999.8	45124	0	130
2022.06.20	26006.8	26201.8	25494.8	26038.0	25610	0	130
2022.06.21	26018.0	26526.2	25976.0	26526.2	28228	0	130
2022.06.22	26508.2	26531.2	25981.2	26216.2	35058	0	130
2022.06.23	26213.2	26396.2	26011.3	26183.3	41498	0	130
2022.06.24	26173.3	26921.3	26121.3	26878.3	24746	0	130
2022.06.27	26893.3	26993.2	26656.3	26741.2	30859	0	130
2022.06.28	26758.2	27271.2	26706.2	26811.2	32573	0	130
2022.06.29	26740.3	26860.3	26613.3	26718.3	35329	0	130
2022.06.30	26705.3	26738.3	26133.3	26370.3	40475	0	130
2022.07.01	26365.3	26513.3	25773.3	26323.3	44506	0	130
2022.07.04	26335.3	26340.3	25925.3	26255.1	21223	0	130
2022.07.05	26258.1	26525.1	25903.1	26228.1	40670	0	130
2022.07.06	26230.1	26337.8	25982.8	26264.8	41050	0	130
2022.07.07	26254.8	26687.6	26109.8	26632.6	27221	0	130
2022.07.08	26624.6	26867.6	26402.6	26812.6	39478	0	130
2022.07.11	26784.6	27049.6	26579.6	26604.6	30369	0	130
2022.07.12	26589.6	26692.6	26242.6	26422.6	29377	0	130
2022.07.13	26419.6	26554.6	26217.6	26479.6	36405	0	130
2022.07.14	26479.6	26767.6	26297.6	26704.6	36174	0	130
2022.07.15	26689.6	26997.6	26552.6	26984.6	27584	0	130
2022.07.18	27049.6	27224.6	26892.6	26952.6	11260	0	130
2022.07.19	26929.6	27402.6	26769.6	27387.6	22744	0	130
2022.07.20	27374.6	27749.1	27352.6	27559.1	27829	0	130
2022.07.21	27571.1	27894.1	27519.1	27859.1	28246	0	130
2022.07.22	27841.1	27969.1	27579.1	27709.1	26554	0	130
2022.07.25	27706.1	27844.1	27639.1	27731.1	24859	0	130
2022.07.26	27711.1	27724.1	27414.3	27479.3	20826	0	130
2022.07.27	27456.3	28066.3	27456.3	28011.3	23098	0	130
2022.07.28	27989.6	28022.6	27602.6	27944.6	23943	0	130
2022.07.29	27919.6	28009.6	27719.6	27967.6	23244	0	130
2022.08.01	27984.6	28072.6	27737.6	27904.6	22031	0	130
2022.08.02	27889.6	27922.4	27522.6	27739.4	28194	0	130
2022.08.03	27769.4	28027.5	27622.4	28017.5	19729	0	130
2022.08.04	27994.5	28077.5	27822.5	27872.5	20032	0	130
2022.08.05	27876.5	28227.5	27824.5	28122.5	20530	0	130
2022.08.08	28154.5	28327.5	28024.5	28162.5	20390	0	130
2022.08.09	28179.5	28197.5	27787.4	27862.4	19400	0	130
2022.08.10	27839.4	28137.3	27719.4	28119.3	17159	0	130
2022.08.11	28089.3	28242.0	28039.0	28142.0	10608	0	130
2022.08.12	28129.0	28777.0	28114.0	28764.0	17317	0	130
2022.08.15	28739.0	28907.0	28632.0	28879.0	12854	0	130
2022.08.16	28869.0	29012.0	28749.0	28972.0	15042	0	130
2022.08.17	28934.0	29232.2	28902.2	29019.2	21184	0	130
2022.08.18	28989.2	29146.9	28842.2	29096.9	17537	0	130
2022.08.19	29088.9	29141.9	28678.9	28748.9	16825	0	130
2022.08.22	28693.9	28836.9	28436.9	28486.9	19039	0	130
2022.08.23	28478.9	28584.0	28352.0	28457.0	22053	0	130
2022.08.24	28454.0	28532.2	28257.2	28459.2	20296	0	130
2022.08.25	28454.2	28692.2	28352.2	28672.2	19171	0	130
2022.08.26	28674.2	28797.2	28137.2	28142.2	27367	0	130
2022.08.29	28009.2	28162.2	27772.2	28039.2	32588	0	130
2022.08.30	28013.2	28333.2	27846.2	27918.2	26363	0	130
2022.08.31	27918.2	28116.2	27806.2	27848.2	29733	0	130
2022.09.01	27856.2	27873.2	27541.2	27776.2	29603	0	130
2022.09.02	27768.2	27896.2	27451.2	27536.2	30890	0	130
2022.09.05	27508.2	27708.2	27398.2	27683.2	16554	0	130
2022.09.06	27648.2	27806.2	27506.1	27551.1	30878	0	130
2022.09.07	27540.1	27736.1	27251.1	27723.1	28010	0	130
2022.09.08	27703.1	28091.0	27671.0	28083.0	28994	0	130
2022.09.09	28083.0	28401.0	28051.0	28383.0	18625	0	130
2022.09.12	28433.0	28631.0	28411.0	28546.0	17182	0	130
2022.09.13	28556.0	28668.0	27826.0	27856.0	23647	0	130
2022.09.14	27863.0	28041.0	27748.0	27981.0	29940	0	130
2022.09.15	27958.0	28011.0	27655.9	27662.9	24148	0	130
2022.09.16	27642.5	27647.5	27420.5	27575.5	27549	0	130
2022.09.19	27522.5	27752.5	27347.5	27732.5	12492	0	130
2022.09.20	27727.5	27905.5	27317.5	27450.5	22169	0	130
2022.09.21	27447.5	27666.3	27071.3	27078.3	39099	0	130
