,DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD
3101,2024.01.17,10:25:00,16728.8,16740.1,16725.6,16740.1,1057,0,17
3102,2024.01.17,10:30:00,16739.6,16741.1,16726.1,16734.6,1092,0,17
3103,2024.01.17,10:35:00,16734.8,16739.3,16730.0,16730.4,929,0,17
3104,2024.01.17,10:40:00,16730.9,16734.1,16727.3,16730.6,892,0,17
3105,2024.01.17,10:45:00,16731.1,16735.3,16721.3,16729.9,926,0,17
3106,2024.01.17,10:50:00,16730.1,16730.1,16716.8,16719.1,797,0,17
3107,2024.01.17,10:55:00,16718.3,16725.4,16714.9,16716.1,845,0,17
3108,2024.01.17,11:00:00,16716.1,16723.3,16710.1,16711.1,993,0,17
3109,2024.01.17,11:05:00,16711.1,16713.6,16706.4,16709.1,877,0,17
3110,2024.01.17,11:10:00,16708.9,16710.6,16697.4,16701.9,1085,0,17
3111,2024.01.17,11:15:00,16702.1,16716.6,16699.8,16715.6,993,0,17
3112,2024.01.17,11:20:00,16715.6,16729.6,16710.6,16728.4,1033,0,17
3113,2024.01.17,11:25:00,16727.7,16737.3,16721.8,16728.6,1099,0,17
3114,2024.01.17,11:30:00,16728.1,16739.8,16725.8,16739.1,843,0,17
3115,2024.01.17,11:35:00,16739.1,16746.3,16735.2,16739.6,1073,0,17
3116,2024.01.17,11:40:00,16739.5,16743.1,16734.6,16741.8,816,0,17
3117,2024.01.17,11:45:00,16741.9,16747.8,16738.6,16744.8,824,0,17
3118,2024.01.17,11:50:00,16744.4,16753.1,16742.6,16750.9,733,0,17
3119,2024.01.17,11:55:00,16751.1,16752.3,16745.9,16750.9,581,0,17
3120,2024.01.17,12:00:00,16750.6,16754.8,16748.6,16752.1,759,0,17
3121,2024.01.17,12:05:00,16752.9,16754.1,16747.1,16749.6,645,0,17
3122,2024.01.17,12:10:00,16749.4,16761.1,16749.4,16759.8,654,0,17
3123,2024.01.17,12:15:00,16759.9,16760.1,16750.1,16754.6,822,0,17
3124,2024.01.17,12:20:00,16755.1,16756.8,16749.6,16751.8,617,0,17
3125,2024.01.17,12:25:00,16751.6,16756.1,16743.4,16743.6,691,0,17
3126,2024.01.17,12:30:00,16743.6,16750.8,16742.8,16748.1,822,0,17
3127,2024.01.17,12:35:00,16747.6,16749.8,16744.3,16746.6,582,0,17
3128,2024.01.17,12:40:00,16746.3,16746.6,16742.6,16745.3,622,0,17
3129,2024.01.17,12:45:00,16745.1,16751.6,16734.3,16736.1,657,0,17
3130,2024.01.17,12:50:00,16735.3,16747.6,16732.1,16745.1,728,0,17
3131,2024.01.17,12:55:00,16745.6,16750.6,16743.6,16750.6,507,0,17
3132,2024.01.17,13:00:00,16750.1,16756.6,16738.8,16739.9,787,0,17
3133,2024.01.17,13:05:00,16740.1,16746.8,16738.4,16743.9,557,0,17
3134,2024.01.17,13:10:00,16743.8,16744.3,16734.6,16737.9,730,0,17
3135,2024.01.17,13:15:00,16738.1,16741.6,16732.6,16736.6,618,0,17
3136,2024.01.17,13:20:00,16736.6,16748.6,16734.4,16743.6,656,0,17
3137,2024.01.17,13:25:00,16743.8,16750.1,16741.9,16748.8,536,0,17
3138,2024.01.17,13:30:00,16748.6,16766.1,16747.1,16765.6,774,0,17
3139,2024.01.17,13:35:00,16765.9,16776.9,16763.6,16771.8,670,0,17
3140,2024.01.17,13:40:00,16771.6,16775.6,16768.1,16770.3,662,0,17
3141,2024.01.17,13:45:00,16770.1,16771.3,16766.1,16767.6,661,0,17
3142,2024.01.17,13:50:00,16767.6,16771.6,16765.3,16769.3,534,0,17
3143,2024.01.17,13:55:00,16769.6,16771.8,16765.6,16770.6,442,0,17
3144,2024.01.17,14:00:00,16770.8,16774.1,16765.2,16772.9,769,0,17
3145,2024.01.17,14:05:00,16773.1,16775.1,16766.8,16769.6,610,0,17
3146,2024.01.17,14:10:00,16769.6,16770.8,16761.8,16767.4,610,0,17
3147,2024.01.17,14:15:00,16767.3,16774.9,16766.3,16771.1,694,0,17
3148,2024.01.17,14:20:00,16771.1,16786.1,16770.6,16784.8,796,0,17
3149,2024.01.17,14:25:00,16784.6,16786.7,16777.6,16781.3,733,0,17
3150,2024.01.17,14:30:00,16780.1,16780.6,16772.3,16775.1,724,0,17
3151,2024.01.17,14:35:00,16774.4,16778.6,16767.9,16768.8,561,0,17
3152,2024.01.17,14:40:00,16767.8,16770.3,16763.3,16766.4,621,0,17
3153,2024.01.17,14:45:00,16766.3,16771.4,16762.6,16770.1,587,0,17
3154,2024.01.17,14:50:00,16770.1,16774.6,16767.9,16772.4,598,0,17
3155,2024.01.17,14:55:00,16772.3,16779.8,16768.7,16768.9,777,0,17
3156,2024.01.17,15:00:00,16768.8,16769.3,16756.6,16757.6,991,0,17
3157,2024.01.17,15:05:00,16757.6,16763.6,16756.3,16759.8,783,0,17
3158,2024.01.17,15:10:00,16758.6,16768.3,16752.6,16764.3,866,0,17
3159,2024.01.17,15:15:00,16763.9,16765.6,16753.1,16759.6,860,0,17
3160,2024.01.17,15:20:00,16759.6,16765.9,16749.6,16749.6,1073,0,17
3161,2024.01.17,15:25:00,16749.9,16755.1,16747.3,16749.7,703,0,17
3162,2024.01.17,15:30:00,16746.8,16746.8,16719.4,16739.6,2544,0,17
3163,2024.01.17,15:35:00,16740.1,16744.1,16725.6,16734.4,1551,0,17
3164,2024.01.17,15:40:00,16734.6,16740.1,16707.6,16707.6,1596,0,17
3165,2024.01.17,15:45:00,16707.6,16708.6,16686.1,16690.6,1648,0,17
3166,2024.01.17,15:50:00,16690.6,16699.9,16684.6,16697.6,1225,0,17
3167,2024.01.17,15:55:00,16697.4,16701.1,16691.3,16699.6,1052,0,17
3168,2024.01.17,16:00:00,16699.9,16705.1,16690.3,16699.8,1158,0,17
3169,2024.01.17,16:05:00,16699.9,16712.4,16696.6,16710.1,1034,0,17
3170,2024.01.17,16:10:00,16710.1,16719.2,16705.6,16717.6,931,0,17
3171,2024.01.17,16:15:00,16717.8,16722.7,16707.6,16711.1,1297,0,17
3172,2024.01.17,16:20:00,16710.9,16714.6,16699.6,16700.1,1131,0,17
3173,2024.01.17,16:25:00,16700.3,16706.6,16691.1,16703.9,1250,0,17
3174,2024.01.17,16:30:00,16704.1,16722.1,16637.9,16640.1,5660,0,5
3175,2024.01.17,16:35:00,16640.3,16654.6,16634.8,16647.9,3779,0,5
3176,2024.01.17,16:40:00,16648.3,16658.6,16612.8,16616.6,3685,0,5
3177,2024.01.17,16:45:00,16616.3,16625.3,16592.6,16608.8,3566,0,5
3178,2024.01.17,16:50:00,16608.7,16616.4,16589.6,16595.6,3606,0,5
3179,2024.01.17,16:55:00,16595.2,16604.8,16582.8,16586.1,2875,0,5
3180,2024.01.17,17:00:00,16585.6,16612.2,16568.6,16607.8,4506,0,5
3181,2024.01.17,17:05:00,16607.3,16624.7,16599.9,16614.8,3344,0,5
3182,2024.01.17,17:10:00,16614.3,16631.3,16602.3,16627.9,3183,0,5
3183,2024.01.17,17:15:00,16628.2,16635.1,16604.8,16610.1,3277,0,5
3184,2024.01.17,17:20:00,16609.8,16615.8,16595.8,16613.8,2897,0,5
3185,2024.01.17,17:25:00,16613.9,16642.3,16613.9,16629.3,3172,0,5
3186,2024.01.17,17:30:00,16628.9,16635.9,16619.4,16628.3,3020,0,5
3187,2024.01.17,17:35:00,16627.8,16654.7,16606.3,16652.8,3402,0,5
3188,2024.01.17,17:40:00,16652.9,16662.9,16642.3,16642.6,2911,0,5
3189,2024.01.17,17:45:00,16643.1,16665.6,16640.8,16650.3,2771,0,5
3190,2024.01.17,17:50:00,16649.8,16658.7,16638.3,16643.6,2665,0,5
3191,2024.01.17,17:55:00,16644.7,16653.9,16636.3,16653.3,2842,0,5
3192,2024.01.17,18:00:00,16652.9,16684.3,16652.3,16684.3,2567,0,5
3193,2024.01.17,18:05:00,16684.2,16698.9,16680.3,16683.6,2767,0,5
3194,2024.01.17,18:10:00,16683.7,16698.6,16676.6,16679.6,2306,0,5
3195,2024.01.17,18:15:00,16680.1,16690.8,16674.8,16686.8,2163,0,5
3196,2024.01.17,18:20:00,16687.1,16711.3,16684.6,16709.9,2153,0,5
3197,2024.01.17,18:25:00,16710.1,16711.8,16700.7,16701.6,2002,0,5
3198,2024.01.17,18:30:00,16701.7,16709.9,16695.8,16709.6,2332,0,5
3199,2024.01.17,18:35:00,16709.3,16717.8,16703.3,16715.1,1951,0,5
3200,2024.01.17,18:40:00,16715.2,16719.9,16706.2,16713.6,1955,0,5
3201,2024.01.17,18:45:00,16714.3,16724.8,16699.1,16705.1,2250,0,5
3202,2024.01.17,18:50:00,16706.2,16707.8,16686.3,16690.4,2309,0,5
3203,2024.01.17,18:55:00,16690.8,16699.9,16689.2,16693.6,1897,0,5
3204,2024.01.17,19:00:00,16693.9,16703.7,16686.9,16688.6,1943,0,5
3205,2024.01.17,19:05:00,16688.7,16693.8,16682.7,16686.1,1832,0,5
3206,2024.01.17,19:10:00,16685.8,16707.2,16680.6,16700.1,2122,0,5
3207,2024.01.17,19:15:00,16699.8,16706.1,16689.4,16698.8,1563,0,5
3208,2024.01.17,19:20:00,16698.2,16703.3,16673.1,16679.1,1979,0,5
3209,2024.01.17,19:25:00,16678.9,16683.1,16664.9,16673.1,1889,0,5
3210,2024.01.17,19:30:00,16673.2,16683.1,16666.1,16672.7,1832,0,5
3211,2024.01.17,19:35:00,16672.6,16675.8,16665.7,16669.8,1512,0,5
3212,2024.01.17,19:40:00,16669.3,16675.7,16655.8,16664.4,1730,0,5
3213,2024.01.17,19:45:00,16664.3,16678.6,16659.8,16674.1,1841,0,5
3214,2024.01.17,19:50:00,16674.2,16689.3,16671.3,16686.4,1887,0,5
3215,2024.01.17,19:55:00,16686.2,16699.6,16684.3,16691.8,1642,0,5
3216,2024.01.17,20:00:00,16691.7,16708.3,16690.6,16707.9,1478,0,5
3217,2024.01.17,20:05:00,16708.3,16708.3,16685.1,16685.6,1691,0,5
3218,2024.01.17,20:10:00,16686.1,16686.6,16665.7,16670.6,1998,0,5
3219,2024.01.17,20:15:00,16670.3,16670.4,16658.3,16663.2,1878,0,5
3220,2024.01.17,20:20:00,16663.1,16664.4,16639.8,16652.3,2004,0,5
3221,2024.01.17,20:25:00,16652.6,16658.6,16646.8,16651.3,1738,0,5
3222,2024.01.17,20:30:00,16651.9,16653.9,16633.1,16638.8,2105,0,5
3223,2024.01.17,20:35:00,16638.1,16646.9,16632.3,16637.8,1723,0,5
3224,2024.01.17,20:40:00,16637.3,16639.3,16624.6,16636.3,1910,0,5
3225,2024.01.17,20:45:00,16636.2,16639.6,16616.8,16622.1,1713,0,5
3226,2024.01.17,20:50:00,16622.2,16646.4,16621.3,16640.7,1822,0,5
3227,2024.01.17,20:55:00,16640.6,16650.2,16633.4,16644.6,1725,0,5
3228,2024.01.17,21:00:00,16644.7,16657.3,16639.3,16649.3,1710,0,5
3229,2024.01.17,21:05:00,16648.3,16649.7,16638.7,16649.6,1558,0,5
3230,2024.01.17,21:10:00,16649.9,16650.9,16643.2,16644.8,1358,0,5
3231,2024.01.17,21:15:00,16644.7,16660.4,16644.4,16659.6,1418,0,5
3232,2024.01.17,21:20:00,16659.4,16687.3,16658.8,16683.1,1918,0,5
3233,2024.01.17,21:25:00,16682.8,16689.4,16676.8,16685.2,1675,0,5
3234,2024.01.17,21:30:00,16685.3,16699.6,16684.3,16692.3,1878,0,5
3235,2024.01.17,21:35:00,16693.1,16702.3,16692.7,16700.6,1506,0,5
3236,2024.01.17,21:40:00,16701.1,16723.9,16698.3,16723.2,2022,0,5
3237,2024.01.17,21:45:00,16723.4,16726.3,16708.3,16709.8,1908,0,5
3238,2024.01.17,21:50:00,16709.6,16718.4,16709.6,16716.9,1512,0,5
3239,2024.01.17,21:55:00,16716.6,16720.2,16711.2,16712.1,1353,0,5
3240,2024.01.17,22:00:00,16711.9,16715.9,16691.7,16692.8,1972,0,5
3241,2024.01.17,22:05:00,16692.6,16705.6,16689.8,16702.1,1494,0,5
3242,2024.01.17,22:10:00,16702.2,16707.4,16682.7,16684.8,1789,0,5
3243,2024.01.17,22:15:00,16685.4,16704.9,16682.8,16700.8,1652,0,5
3244,2024.01.17,22:20:00,16700.9,16702.1,16682.6,16685.6,1624,0,5
3245,2024.01.17,22:25:00,16685.8,16692.3,16681.3,16688.1,1558,0,5
3246,2024.01.17,22:30:00,16688.8,16710.4,16686.2,16707.8,1825,0,5
3247,2024.01.17,22:35:00,16707.9,16724.8,16707.4,16721.6,1850,0,5
3248,2024.01.17,22:40:00,16721.8,16725.8,16717.7,16720.2,1549,0,5
3249,2024.01.17,22:45:00,16720.1,16734.8,16719.9,16728.8,1442,0,5
3250,2024.01.17,22:50:00,16730.8,16761.9,16730.8,16755.3,2470,0,5
3251,2024.01.17,22:55:00,16754.8,16768.7,16747.7,16752.1,2477,0,5
3252,2024.01.17,23:00:00,16751.9,16752.3,16742.4,16743.1,733,0,5
3253,2024.01.17,23:05:00,16743.3,16744.1,16738.2,16741.4,467,0,17
3254,2024.01.17,23:10:00,16741.3,16743.7,16740.3,16742.3,273,0,17
3255,2024.01.17,23:15:00,16743.1,16746.4,16742.4,16743.8,203,0,17
3256,2024.01.17,23:20:00,16743.9,16746.6,16742.8,16745.8,195,0,17
3257,2024.01.17,23:25:00,16745.7,16746.9,16743.8,16744.1,133,0,17
3258,2024.01.17,23:30:00,16744.2,16746.1,16743.3,16745.8,143,0,17
3259,2024.01.17,23:35:00,16745.9,16746.2,16744.7,16745.4,110,0,17
3260,2024.01.17,23:40:00,16745.3,16746.3,16743.3,16743.6,158,0,17
3261,2024.01.17,23:45:00,16743.7,16746.7,16743.4,16745.4,228,0,17
3262,2024.01.17,23:50:00,16745.6,16746.9,16745.1,16745.6,181,0,17
3263,2024.01.17,23:55:00,16745.7,16745.9,16743.3,16743.4,132,0,17
3264,2024.01.18,01:00:00,16738.4,16740.8,16731.0,16731.6,647,0,17
3265,2024.01.18,01:05:00,16732.4,16732.5,16717.9,16719.8,560,0,17
3266,2024.01.18,01:10:00,16719.9,16729.1,16718.6,16728.3,355,0,17
3267,2024.01.18,01:15:00,16728.1,16741.4,16728.1,16739.6,470,0,17
3268,2024.01.18,01:20:00,16740.1,16742.4,16738.1,16739.1,252,0,17
3269,2024.01.18,01:25:00,16738.6,16744.1,16737.7,16743.6,219,0,17
3270,2024.01.18,01:30:00,16743.8,16744.3,16736.1,16737.1,234,0,17
3271,2024.01.18,01:35:00,16737.4,16742.3,16737.4,16739.8,175,0,17
3272,2024.01.18,01:40:00,16739.6,16741.6,16737.9,16741.6,142,0,17
3273,2024.01.18,01:45:00,16741.4,16742.6,16738.1,16739.3,259,0,17
3274,2024.01.18,01:50:00,16739.4,16739.4,16735.9,16737.7,226,0,17
3275,2024.01.18,01:55:00,16737.3,16739.1,16734.4,16737.6,266,0,17
3276,2024.01.18,02:00:00,16737.1,16737.8,16729.3,16735.8,648,0,17
3277,2024.01.18,02:05:00,16735.7,16738.1,16726.8,16733.1,597,0,17
3278,2024.01.18,02:10:00,16733.1,16739.7,16732.4,16739.7,339,0,17
3279,2024.01.18,02:15:00,16740.1,16744.2,16737.8,16738.8,476,0,17
3280,2024.01.18,02:20:00,16738.6,16739.1,16734.4,16736.6,337,0,17
3281,2024.01.18,02:25:00,16736.4,16736.9,16730.1,16733.6,409,0,17
3282,2024.01.18,02:30:00,16734.6,16741.1,16732.1,16737.8,722,0,17
3283,2024.01.18,02:35:00,16738.1,16741.1,16738.1,16739.8,293,0,17
3284,2024.01.18,02:40:00,16739.6,16745.2,16739.6,16742.1,357,0,17
3285,2024.01.18,02:45:00,16741.9,16749.8,16741.3,16748.1,426,0,17
3286,2024.01.18,02:50:00,16747.7,16749.3,16744.7,16745.6,318,0,17
3287,2024.01.18,02:55:00,16745.2,16749.3,16745.1,16749.3,335,0,17
3288,2024.01.18,03:00:00,16748.6,16749.3,16741.8,16743.6,463,0,17
3289,2024.01.18,03:05:00,16743.6,16753.7,16742.8,16753.3,554,0,17
3290,2024.01.18,03:10:00,16753.1,16756.1,16751.1,16753.3,450,0,17
3291,2024.01.18,03:15:00,16752.6,16753.8,16745.8,16745.8,634,0,17
3292,2024.01.18,03:20:00,16745.9,16746.8,16743.1,16744.3,407,0,17
3293,2024.01.18,03:25:00,16744.6,16746.9,16742.7,16746.2,358,0,17
3294,2024.01.18,03:30:00,16746.1,16747.4,16736.6,16736.6,789,0,17
3295,2024.01.18,03:35:00,16736.4,16740.7,16731.9,16732.1,778,0,17
3296,2024.01.18,03:40:00,16732.3,16734.3,16729.3,16731.8,609,0,17
3297,2024.01.18,03:45:00,16731.3,16735.2,16728.2,16733.1,543,0,17
3298,2024.01.18,03:50:00,16732.9,16740.6,16732.1,16739.9,543,0,17
3299,2024.01.18,03:55:00,16739.6,16744.4,16738.2,16742.4,690,0,17
3300,2024.01.18,04:00:00,16742.6,16744.9,16739.8,16744.8,637,0,17
3301,2024.01.18,04:05:00,16744.4,16746.4,16741.6,16741.8,618,0,17
3302,2024.01.18,04:10:00,16741.9,16744.2,16740.2,16743.8,420,0,17
3303,2024.01.18,04:15:00,16743.9,16751.3,16743.9,16750.3,398,0,17
3304,2024.01.18,04:20:00,16750.4,16751.3,16745.6,16746.3,369,0,17
3305,2024.01.18,04:25:00,16746.1,16747.9,16742.6,16747.3,330,0,17
3306,2024.01.18,04:30:00,16746.6,16748.6,16744.1,16746.3,408,0,17
3307,2024.01.18,04:35:00,16745.6,16746.8,16742.6,16742.9,415,0,17
3308,2024.01.18,04:40:00,16743.3,16744.3,16740.4,16740.8,354,0,17
3309,2024.01.18,04:45:00,16740.4,16741.9,16739.3,16741.1,325,0,17
3310,2024.01.18,04:50:00,16741.2,16742.4,16740.3,16741.1,338,0,17
3311,2024.01.18,04:55:00,16741.1,16741.6,16735.4,16738.3,496,0,17
3312,2024.01.18,05:00:00,16738.2,16745.1,16737.6,16743.6,552,0,17
3313,2024.01.18,05:05:00,16743.6,16743.8,16738.3,16739.1,495,0,17
3314,2024.01.18,05:10:00,16739.1,16741.4,16736.8,16737.9,367,0,17
3315,2024.01.18,05:15:00,16738.1,16744.6,16736.6,16742.3,383,0,17
3316,2024.01.18,05:20:00,16742.4,16747.6,16742.2,16744.6,583,0,17
3317,2024.01.18,05:25:00,16744.6,16746.2,16742.1,16742.8,389,0,17
3318,2024.01.18,05:30:00,16742.9,16747.2,16741.8,16744.6,377,0,17
3319,2024.01.18,05:35:00,16744.4,16750.1,16744.2,16749.1,304,0,17
3320,2024.01.18,05:40:00,16749.3,16750.4,16745.3,16745.6,306,0,17
3321,2024.01.18,05:45:00,16745.7,16746.8,16744.3,16744.6,270,0,17
3322,2024.01.18,05:50:00,16744.7,16745.1,16736.8,16738.4,294,0,17
3323,2024.01.18,05:55:00,16738.6,16738.8,16734.7,16736.1,307,0,17
3324,2024.01.18,06:00:00,16736.2,16738.3,16734.1,16735.6,216,0,17
3325,2024.01.18,06:05:00,16735.8,16738.1,16732.2,16732.6,239,0,17
3326,2024.01.18,06:10:00,16732.8,16735.1,16731.1,16731.9,248,0,17
3327,2024.01.18,06:15:00,16731.8,16735.7,16730.8,16735.1,266,0,17
3328,2024.01.18,06:20:00,16734.9,16735.1,16731.8,16734.3,230,0,17
3329,2024.01.18,06:25:00,16733.9,16735.7,16733.2,16734.8,168,0,17
3330,2024.01.18,06:30:00,16735.2,16736.6,16734.6,16735.6,192,0,17
3331,2024.01.18,06:35:00,16735.6,16736.3,16732.7,16733.1,197,0,17
3332,2024.01.18,06:40:00,16733.4,16733.6,16723.1,16724.6,323,0,17
3333,2024.01.18,06:45:00,16724.4,16729.1,16724.2,16727.3,272,0,17
3334,2024.01.18,06:50:00,16727.4,16731.4,16726.7,16729.6,245,0,17
3335,2024.01.18,06:55:00,16729.8,16732.1,16728.7,16731.3,229,0,17
3336,2024.01.18,07:00:00,16731.6,16734.8,16730.3,16731.8,492,0,17
3337,2024.01.18,07:05:00,16731.9,16733.3,16729.1,16731.3,547,0,17
3338,2024.01.18,07:10:00,16731.4,16734.3,16731.2,16733.8,401,0,17
3339,2024.01.18,07:15:00,16733.9,16734.7,16731.9,16734.1,287,0,17
3340,2024.01.18,07:20:00,16734.3,16737.1,16732.8,16735.1,397,0,17
3341,2024.01.18,07:25:00,16735.1,16735.8,16731.2,16735.4,409,0,17
3342,2024.01.18,07:30:00,16735.3,16735.6,16727.1,16730.3,426,0,17
3343,2024.01.18,07:35:00,16730.1,16741.3,16729.3,16740.6,375,0,17
3344,2024.01.18,07:40:00,16739.8,16744.1,16739.8,16741.6,403,0,17
3345,2024.01.18,07:45:00,16741.8,16743.4,16738.2,16739.1,294,0,17
3346,2024.01.18,07:50:00,16738.7,16742.9,16738.6,16742.6,296,0,17
3347,2024.01.18,07:55:00,16742.6,16751.2,16741.6,16747.9,300,0,17
3348,2024.01.18,08:00:00,16748.1,16755.9,16747.2,16754.3,476,0,17
3349,2024.01.18,08:05:00,16754.4,16762.6,16751.3,16762.6,406,0,17
3350,2024.01.18,08:10:00,16762.8,16766.9,16759.8,16760.8,517,0,17
3351,2024.01.18,08:15:00,16760.9,16763.3,16759.7,16760.3,269,0,17
3352,2024.01.18,08:20:00,16761.1,16766.7,16758.2,16765.8,348,0,17
3353,2024.01.18,08:25:00,16767.3,16773.1,16765.1,16766.3,422,0,17
3354,2024.01.18,08:30:00,16766.1,16771.1,16760.3,16770.3,457,0,17
3355,2024.01.18,08:35:00,16770.1,16774.8,16770.1,16774.1,491,0,17
3356,2024.01.18,08:40:00,16774.1,16776.3,16771.3,16774.8,412,0,17
3357,2024.01.18,08:45:00,16774.6,16778.4,16773.9,16777.3,453,0,17
3358,2024.01.18,08:50:00,16777.1,16778.8,16775.6,16776.8,354,0,17
3359,2024.01.18,08:55:00,16776.9,16778.4,16775.6,16776.6,255,0,17
3360,2024.01.18,09:00:00,16776.3,16781.6,16774.6,16781.1,459,0,17
3361,2024.01.18,09:05:00,16781.6,16782.7,16776.1,16779.6,501,0,17
3362,2024.01.18,09:10:00,16779.9,16781.3,16772.3,16772.6,372,0,17
3363,2024.01.18,09:15:00,16772.8,16777.1,16769.3,16771.9,441,0,17
3364,2024.01.18,09:20:00,16772.1,16778.3,16769.6,16777.6,366,0,17
3365,2024.01.18,09:25:00,16777.8,16778.1,16769.4,16771.1,343,0,17
3366,2024.01.18,09:30:00,16770.9,16772.1,16764.2,16764.6,339,0,17
3367,2024.01.18,09:35:00,16764.4,16764.9,16757.7,16757.8,395,0,17
3368,2024.01.18,09:40:00,16757.7,16758.3,16754.3,16756.6,474,0,17
3369,2024.01.18,09:45:00,16756.8,16766.1,16754.6,16764.6,499,0,17
3370,2024.01.18,09:50:00,16764.6,16770.1,16764.6,16765.1,512,0,17
3371,2024.01.18,09:55:00,16764.4,16777.3,16763.8,16774.9,420,0,17
3372,2024.01.18,10:00:00,16775.1,16782.3,16774.6,16779.9,1320,0,17
3373,2024.01.18,10:05:00,16779.4,16785.4,16770.9,16774.8,1154,0,17
3374,2024.01.18,10:10:00,16774.8,16789.3,16772.1,16787.3,1036,0,17
3375,2024.01.18,10:15:00,16788.1,16800.3,16784.6,16795.6,1087,0,17
3376,2024.01.18,10:20:00,16795.8,16799.1,16781.3,16787.6,911,0,17
3377,2024.01.18,10:25:00,16787.4,16793.6,16783.6,16787.6,811,0,17
3378,2024.01.18,10:30:00,16787.1,16791.3,16772.8,16774.1,837,0,17
3379,2024.01.18,10:35:00,16774.3,16780.1,16772.1,16776.1,835,0,17
3380,2024.01.18,10:40:00,16776.6,16784.6,16774.3,16782.9,743,0,17
3381,2024.01.18,10:45:00,16783.4,16788.1,16775.8,16775.9,713,0,17
3382,2024.01.18,10:50:00,16775.8,16778.4,16768.6,16769.1,699,0,17
3383,2024.01.18,10:55:00,16770.4,16777.1,16767.6,16775.4,637,0,17
3384,2024.01.18,11:00:00,16775.6,16791.6,16772.6,16790.4,866,0,17
3385,2024.01.18,11:05:00,16790.6,16793.3,16777.6,16791.6,730,0,17
3386,2024.01.18,11:10:00,16791.6,16803.7,16789.6,16797.4,887,0,17
3387,2024.01.18,11:15:00,16797.6,16799.6,16791.1,16794.4,680,0,17
3388,2024.01.18,11:20:00,16794.6,16804.1,16793.9,16803.3,669,0,17
3389,2024.01.18,11:25:00,16803.9,16804.2,16799.9,16800.8,544,0,17
3390,2024.01.18,11:30:00,16800.4,16806.1,16798.4,16798.6,713,0,17
3391,2024.01.18,11:35:00,16799.6,16809.6,16797.3,16806.6,779,0,17
3392,2024.01.18,11:40:00,16806.1,16819.1,16805.1,16808.1,853,0,17
3393,2024.01.18,11:45:00,16808.8,16808.8,16802.4,16805.6,680,0,17
3394,2024.01.18,11:50:00,16805.8,16807.1,16799.3,16800.1,673,0,17
3395,2024.01.18,11:55:00,16799.9,16803.9,16794.8,16801.1,679,0,17
3396,2024.01.18,12:00:00,16800.9,16803.6,16799.6,16801.6,516,0,17
3397,2024.01.18,12:05:00,16801.6,16803.1,16798.3,16800.8,511,0,17
3398,2024.01.18,12:10:00,16800.4,16801.6,16792.1,16796.4,647,0,17
3399,2024.01.18,12:15:00,16796.8,16801.4,16796.1,16801.3,333,0,17
3400,2024.01.18,12:20:00,16801.4,16803.3,16794.7,16799.6,448,0,17
3401,2024.01.18,12:25:00,16799.4,16804.8,16797.6,16804.1,408,0,17
3402,2024.01.18,12:30:00,16804.4,16805.2,16797.9,16799.6,349,0,17
3403,2024.01.18,12:35:00,16799.6,16806.3,16795.8,16806.1,502,0,17
3404,2024.01.18,12:40:00,16806.4,16808.6,16804.7,16806.3,410,0,17
3405,2024.01.18,12:45:00,16806.6,16808.3,16802.8,16808.3,431,0,17
3406,2024.01.18,12:50:00,16807.9,16820.6,16806.7,16819.3,622,0,17
3407,2024.01.18,12:55:00,16819.2,16829.3,16818.1,16826.3,687,0,17
3408,2024.01.18,13:00:00,16826.2,16843.3,16824.2,16843.3,987,0,17
3409,2024.01.18,13:05:00,16843.1,16847.6,16838.3,16845.4,902,0,17
3410,2024.01.18,13:10:00,16845.6,16851.6,16844.3,16846.6,807,0,17
3411,2024.01.18,13:15:00,16846.4,16848.1,16841.6,16845.8,747,0,17
3412,2024.01.18,13:20:00,16845.9,16850.1,16843.6,16849.4,589,0,17
3413,2024.01.18,13:25:00,16849.1,16852.3,16846.6,16848.8,799,0,17
3414,2024.01.18,13:30:00,16848.9,16853.1,16846.3,16850.1,855,0,17
3415,2024.01.18,13:35:00,16850.6,16859.3,16850.6,16851.9,785,0,17
3416,2024.01.18,13:40:00,16852.1,16871.6,16850.8,16871.3,877,0,17
3417,2024.01.18,13:45:00,16871.8,16874.6,16868.9,16870.9,710,0,17
3418,2024.01.18,13:50:00,16871.1,16873.9,16866.1,16866.8,491,0,17
3419,2024.01.18,13:55:00,16866.9,16879.2,16864.6,16876.1,530,0,17
3420,2024.01.18,14:00:00,16875.3,16893.1,16874.8,16877.3,950,0,17
3421,2024.01.18,14:05:00,16877.8,16887.6,16876.6,16876.6,830,0,17
3422,2024.01.18,14:10:00,16876.6,16885.8,16875.6,16879.6,791,0,17
3423,2024.01.18,14:15:00,16879.4,16884.8,16874.1,16880.1,729,0,17
3424,2024.01.18,14:20:00,16880.4,16885.8,16878.6,16885.8,570,0,17
3425,2024.01.18,14:25:00,16885.9,16892.2,16883.9,16886.6,634,0,17
3426,2024.01.18,14:30:00,16886.6,16893.3,16886.6,16888.6,832,0,17
3427,2024.01.18,14:35:00,16888.8,16899.6,16887.8,16896.1,669,0,17
3428,2024.01.18,14:40:00,16896.1,16900.4,16891.2,16899.8,671,0,17
3429,2024.01.18,14:45:00,16899.6,16908.6,16898.3,16901.8,890,0,17
