<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.07.10	1560.718	1574.693	1556.847	1564.452	867363	145868	0
2019.07.11	1564.908	1570.102	1550.460	1556.559	803616	132041	0
2019.07.12	1556.435	1575.438	1556.015	1568.530	748140	113519	0
2019.07.15	1568.866	1575.979	1557.019	1561.820	676268	100370	0
2019.07.16	1561.323	1570.611	1555.113	1561.689	740361	111326	0
2019.07.17	1561.565	1565.505	1545.324	1547.037	729081	115719	0
2019.07.18	1546.811	1559.378	1543.746	1558.106	859112	150731	0
2019.07.19	1558.083	1562.504	1542.174	1542.924	936167	170964	0
2019.07.22	1544.758	1555.244	1541.844	1545.298	831331	124404	0
2019.07.23	1545.394	1555.298	1543.182	1553.276	702259	116795	0
2019.07.24	1552.509	1583.270	1548.007	1581.026	754656	126672	0
2019.07.25	1581.102	1586.221	1558.801	1559.626	894741	170621	0
2019.07.26	1560.029	1582.483	1559.454	1577.892	710970	118294	0
2019.07.29	1578.431	1582.003	1564.006	1570.258	679781	94212	0
2019.07.30	1570.035	1587.050	1554.959	1584.131	811741	128789	0
2019.07.31	1584.935	1600.992	1563.673	1571.642	1069552	264046	0
2019.08.01	1569.522	1589.748	1543.495	1547.069	1528924	399728	0
2019.08.02	1548.214	1549.448	1519.836	1534.153	1706191	409538	0
2019.08.05	1529.871	1533.671	1468.334	1475.977	1867479	419918	0
2019.08.06	1471.759	1503.421	1448.517	1497.367	2240262	518085	0
2019.08.07	1497.094	1506.427	1472.801	1496.634	1872298	461930	0
2019.08.08	1495.837	1533.280	1491.096	1531.309	1384189	277235	0
2019.08.09	1526.341	1530.291	1506.345	1514.071	1439060	283593	0
2019.08.12	1514.630	1519.292	1489.293	1492.444	1305582	280392	0
2019.08.13	1492.295	1524.090	1482.532	1512.264	1471517	377039	0
2019.08.14	1511.267	1514.269	1462.798	1465.053	1624093	423645	0
2019.08.15	1464.230	1482.901	1453.448	1463.444	1915944	504750	0
2019.08.16	1462.971	1494.876	1462.224	1492.231	1200534	243318	0
2019.08.19	1495.263	1514.879	1494.259	1505.219	926462	152873	0
2019.08.20	1504.643	1511.407	1493.644	1494.768	948915	165822	0
2019.08.21	1493.000	1513.630	1492.411	1513.194	879034	140827	0
2019.08.22	1512.571	1516.969	1496.888	1504.293	1009346	181973	0
2019.08.23	1504.420	1512.756	1454.519	1461.317	1534317	435202	0
2019.08.26	1447.409	1483.178	1439.265	1479.425	1889538	393585	0
2019.08.27	1479.621	1486.647	1451.505	1454.382	1287378	230584	0
2019.08.28	1453.533	1479.197	1446.586	1468.913	1146349	195569	0
2019.08.29	1468.789	1498.357	1464.173	1495.487	1028314	154797	0
2019.08.30	1493.989	1507.229	1485.324	1491.455	973515	130195	0
2019.09.02	1473.998	1494.984	1469.831	1475.578	763907	78293	0
2019.09.03	1474.935	1488.332	1464.801	1469.354	1447195	242371	0
2019.09.04	1468.231	1488.748	1467.309	1482.788	947894	122056	0
2019.09.05	1482.465	1524.624	1481.791	1506.574	1092187	167796	0
2019.09.06	1506.995	1517.820	1503.509	1505.257	907148	128950	0
2019.09.09	1505.120	1527.919	1504.499	1522.029	900973	126234	0
2019.09.10	1522.056	1545.965	1514.061	1545.065	1062326	175223	0
2019.09.11	1544.692	1578.699	1540.896	1578.150	1128616	183590	0
2019.09.12	1577.826	1586.202	1561.059	1576.843	1269254	245754	0
2019.09.13	1578.994	1594.795	1576.851	1579.911	989709	179953	0
2019.09.16	1568.251	1593.154	1566.280	1586.040	1194418	195924	0
2019.09.17	1586.893	1587.980	1569.648	1581.609	1028991	164927	0
2019.09.18	1581.237	1581.829	1555.599	1569.902	897320	162701	0
2019.09.19	1569.681	1583.481	1560.224	1561.774	990921	152351	0
2019.09.20	1560.951	1571.455	1549.166	1559.081	937723	173298	0
2019.09.23	1565.427	1568.970	1549.661	1561.534	943075	129786	0
2019.09.24	1562.169	1567.827	1527.812	1534.529	1119900	214091	0
2019.09.25	1534.006	1553.851	1526.930	1550.732	1089167	177426	0
2019.09.26	1550.784	1556.113	1529.188	1534.060	998548	154260	0
2019.09.27	1534.689	1542.092	1514.115	1523.679	1150619	203551	0
2019.09.30	1529.001	1531.795	1517.037	1526.830	1020249	139568	0
2019.10.01	1525.660	1542.550	1488.957	1492.555	1140804	203131	0
2019.10.02	1492.382	1497.477	1466.415	1476.829	1305088	232411	0
2019.10.03	1476.756	1486.939	1456.851	1484.819	1397909	236468	0
2019.10.04	1484.397	1500.149	1476.972	1498.178	1072462	170832	0
2019.10.07	1487.673	1508.615	1485.749	1496.060	1075759	172457	0
2019.10.08	1495.312	1503.311	1468.291	1472.867	1380338	259798	0
2019.10.09	1472.893	1488.860	1469.747	1480.560	1204523	180392	0
2019.10.10	1481.057	1493.842	1460.685	1491.895	1608059	257214	0
2019.10.11	1491.922	1527.896	1487.179	1510.824	1260838	229137	0
2019.10.14	1509.771	1517.898	1498.886	1504.461	962569	116155	0
2019.10.15	1505.437	1529.430	1504.662	1523.197	831629	105007	0
2019.10.16	1522.694	1530.629	1515.315	1523.269	923621	125687	0
2019.10.17	1523.320	1543.047	1519.227	1541.273	902675	130092	0
2019.10.18	1540.953	1542.917	1522.169	1535.411	914586	126870	0
2019.10.21	1533.291	1558.134	1532.366	1550.051	818090	106677	0
2019.10.22	1549.927	1558.692	1545.350	1548.181	829878	115286	0
2019.10.23	1548.782	1555.520	1543.380	1554.428	832602	111705	0
2019.10.24	1555.053	1558.242	1542.311	1549.061	792523	115214	0
2019.10.25	1549.386	1563.143	1545.932	1557.180	665356	86079	0
2019.10.28	1558.710	1577.913	1557.641	1572.449	670667	85288	0
2019.10.29	1573.024	1581.291	1566.323	1576.748	625435	85362	0
2019.10.30	1577.049	1577.739	1560.208	1573.153	754871	117136	0
2019.10.31	1573.780	1574.308	1549.446	1561.592	917645	155811	0
2019.11.01	1562.342	1589.421	1559.895	1588.173	734169	109997	0
2019.11.04	1590.304	1604.386	1589.329	1595.377	10930	100757	0
2019.11.05	1596.003	1612.084	1594.005	1597.404	15459	112268	0
2019.11.06	1597.453	1600.970	1585.462	1591.860	11871	111789	0
2019.11.07	1592.062	1609.168	1588.144	1593.214	12641	123122	0
2019.11.08	1593.790	1600.005	1586.588	1599.188	785178	104560	0
2019.11.11	1598.771	1599.146	1585.973	1596.325	639620	79398	0
2019.11.12	1595.802	1605.989	1591.904	1593.905	742423	104474	0
2019.11.13	1594.209	1594.606	1578.535	1592.135	798031	131624	0
2019.11.14	1591.861	1595.779	1584.659	1588.216	819085	116891	0
2019.11.15	1588.092	1599.578	1587.567	1596.488	674909	88297	0
2019.11.18	1595.772	1599.955	1585.873	1590.878	677624	97783	0
2019.11.19	1590.504	1603.821	1587.508	1596.703	689140	107234	0
2019.11.20	1596.029	1602.746	1579.136	1594.257	955441	172819	0
2019.11.21	1585.963	1598.022	1578.461	1583.216	1014274	176462	0
2019.11.22	1582.993	1591.807	1579.689	1590.741	745114	112905	0
2019.11.25	1594.672	1624.684	1593.164	1621.987	596329	84181	0
2019.11.26	1621.888	1631.704	1618.983	1626.439	730829	107678	0
2019.11.27	1626.315	1635.336	1625.099	1634.865	625495	81420	0
2019.11.28	1634.741	1635.266	1626.696	1629.041	355224	27136	0
2019.11.29	1629.272	1633.891	1622.172	1624.023	549494	74147	0
2019.12.02	1625.985	1634.594	1604.715	1607.519	934175	174145	0
2019.12.03	1608.595	1613.899	1586.795	1603.398	1088664	207768	0
2019.12.04	1603.125	1617.914	1598.412	1613.524	925017	146655	0
2019.12.05	1613.151	1622.092	1610.002	1616.552	849892	141031	0
2019.12.06	1616.079	1639.692	1615.854	1635.749	699752	109586	0
2019.12.09	1636.730	1637.765	1628.718	1629.465	518610	30362	0
2019.12.10	1630.215	1636.115	1619.075	1633.987	679728	46404	0
2019.12.11	1632.941	1637.685	1625.966	1634.849	624578	39407	0
2019.12.12	1634.039	1656.935	1628.235	1646.635	853455	60637	0
2019.12.13	1650.361	1656.845	1631.116	1640.545	979107	48284	0
2019.12.16	1642.263	1660.510	1641.346	1651.725	528449	27895	0
2019.12.17	1651.358	1658.697	1646.945	1657.345	546249	31029	0
2019.12.18	1657.215	1666.735	1656.135	1665.891	467913	26291	0
2019.12.19	1665.815	1671.799	1662.457	1671.305	480873	28875	0
2019.12.20	1670.636	1677.167	1668.905	1670.205	468934	31106	0
2019.12.23	1671.212	1675.495	1665.495	1674.995	407117	24190	0
2019.12.24	1675.025	1678.725	1671.881	1677.825	273753	15767	0
2019.12.26	1678.938	1681.929	1675.675	1678.975	301741	17728	0
2019.12.27	1678.500	1685.372	1666.035	1666.490	493776	32514	0
2019.12.30	1667.785	1672.965	1656.547	1665.195	624170	44532	0
2019.12.31	1664.755	1674.093	1657.876	1671.925	587119	40600	0
2020.01.02	1672.045	1682.003	1651.944	1669.845	706100	49507	0
2020.01.03	1669.648	1671.705	1637.005	1658.605	1156599	81098	0
2020.01.06	1650.143	1665.628	1644.221	1660.665	914699	68199	0
2020.01.07	1660.686	1667.092	1650.783	1654.225	872682	66477	0
2020.01.08	1653.602	1670.141	1625.116	1666.565	1412067	101628	0
2020.01.09	1666.349	1674.495	1662.195	1664.949	730240	53275	0
2020.01.10	1665.265	1669.880	1651.323	1655.865	699243	44341	0
2020.01.13	1656.275	1670.270	1650.175	1668.575	694041	42668	0
2020.01.14	1668.905	1685.566	1659.148	1676.350	898267	60356	0
2020.01.15	1676.915	1689.325	1669.276	1684.077	839860	56223	0
2020.01.16	1684.594	1708.435	1684.594	1705.305	717476	42638	0
2020.01.17	1705.055	1713.423	1696.426	1697.425	662971	39401	0
2020.01.20	1697.763	1701.355	1694.355	1700.655	301256	15782	0
2020.01.21	1701.626	1701.626	1681.952	1684.495	814280	55744	0
2020.01.22	1685.835	1695.852	1680.576	1681.295	774396	49276	0
2020.01.23	1680.942	1689.236	1663.755	1684.455	955946	66340	0
2020.01.24	1684.489	1693.251	1651.316	1661.665	1024149	73552	0
2020.01.27	1648.177	1654.275	1633.475	1644.325	834783	8952	0
2020.01.28	1643.396	1663.665	1643.396	1660.565	574553	4975	0
2020.01.29	1660.285	1665.080	1645.715	1648.515	494370	4946	0
2020.01.30	1648.124	1651.390	1628.385	1649.675	921956	13665	0
2020.01.31	1648.235	1652.305	1608.529	1616.850	913657	10084	0
2020.02.03	1615.923	1638.575	1615.440	1631.611	862213	17350	0
2020.02.04	1629.645	1662.185	1627.150	1660.535	598939	9705	0
2020.02.05	1659.267	1685.275	1654.360	1684.075	679681	10296	0
2020.02.06	1685.229	2688.660	1676.645	1681.045	526430	6340	0
2020.02.07	1681.352	1687.470	1652.565	1656.605	617652	7214	0
2020.02.10	1655.620	1669.525	1646.429	1668.275	563709	10526	0
2020.02.11	1668.220	1688.315	1667.490	1679.165	395616	3553	0
2020.02.12	1679.899	1697.300	1677.385	1690.335	282789	2894	0
2020.02.13	1690.130	1697.665	1672.865	1696.565	497294	6231	0
2020.02.14	1696.054	1711.580	1681.515	1687.365	331668	3164	0
2020.02.17	1688.157	1701.900	1687.385	1689.720	85691	1304	0
2020.02.18	1683.517	1689.005	1672.605	1683.705	424507	4366	0
2020.02.19	1683.929	1699.465	1683.929	1693.315	258391	2533	0
2020.02.20	1693.942	1698.775	1673.625	1693.075	623854	6029	0
2020.02.21	1692.544	1694.195	1671.145	1678.295	704682	7019	0
2020.02.24	1665.881	1666.210	1618.360	1628.545	1286704	22209	0
2020.02.25	1623.087	1645.835	1566.875	1576.225	1739845	28946	0
2020.02.26	1577.840	1592.065	1546.215	1547.165	2492791	101075	0
2020.02.27	1547.418	1556.910	1481.523	1481.523	3232148	151312	0
2020.02.28	1480.969	1500.180	1444.237	1494.305	4841807	259942	0
2020.03.02	1456.235	1520.385	1446.442	1505.535	3784472	185021	0
2020.03.03	1508.765	1548.422	1468.820	1476.465	3695982	256658	0
2020.03.04	1477.153	1530.565	1470.666	1522.801	2501420	137018	0
2020.03.05	1521.833	1524.013	1460.205	1479.933	2335775	136528	0
2020.03.06	1478.835	1485.901	1414.910	1444.133	3035317	209604	0
2020.03.09	1406.675	1407.630	1301.725	1303.075	2184356	95394	0
2020.03.10	1303.473	1374.169	1284.370	1343.197	3826709	203205	0
2020.03.11	1339.688	1341.145	1245.300	1263.415	3926721	193851	0
2020.03.12	1263.158	1276.085	1096.365	1097.152	4461547	209348	0
2020.03.13	1096.426	1217.154	1071.265	1196.391	3677648	92705	0
2020.03.16	1172.920	1186.170	971.520	1040.584	3194641	69788	0
2020.03.17	1036.145	1107.076	1006.413	1076.204	3200407	80299	0
2020.03.18	1067.762	1072.762	963.795	1012.973	4478488	105911	0
2020.03.19	1009.676	1073.301	953.337	1031.175	6405422	211407	0
2020.03.20	1029.126	1097.842	999.194	1001.348	5786277	205697	0
2020.03.23	966.635	1069.065	963.325	1005.465	5106193	155431	0
2020.03.24	1015.315	1109.695	1012.136	1100.521	4686936	178501	0
2020.03.25	1098.401	1148.921	1067.251	1100.923	5295338	219275	0
2020.03.26	1100.990	1183.903	1071.393	1174.846	4856857	209204	0
2020.03.27	1176.066	1177.132	1115.065	1122.837	3930536	167545	0
2020.03.30	1100.755	1159.861	1098.035	1155.835	3495233	160510	0
2020.03.31	1155.560	1169.130	1126.441	1138.545	2805559	152178	0
2020.04.01	1136.848	1138.258	1061.768	1073.540	2306618	116103	0
2020.04.02	1073.648	1110.551	1052.223	1082.095	2868293	157062	0
2020.04.03	1079.356	1086.896	1032.445	1050.851	2650658	136161	0
2020.04.06	1060.652	1140.662	1060.652	1128.295	2271663	101673	0
2020.04.07	1126.877	1192.745	1113.401	1125.095	3144778	177822	0
2020.04.08	1126.101	1198.515	1119.715	1186.200	2918848	143868	0
2020.04.09	1185.241	1253.085	1169.868	1249.051	2900076	145488	0
2020.04.13	1259.716	1259.716	1197.735	1218.455	2507865	107802	0
2020.04.14	1218.741	1256.097	1215.907	1239.275	2059162	96567	0
2020.04.15	1238.916	1239.145	1172.595	1181.295	2145528	103820	0
2020.04.16	1181.140	1206.185	1150.987	1206.185	2381227	118072	0
2020.04.17	1228.892	1235.685	1206.907	1224.635	1422686	71334	0
2020.04.20	1219.935	1235.195	1193.101	1214.103	2160528	105211	0
2020.04.21	1211.155	1224.917	1166.947	1182.965	2631306	148464	0
2020.04.22	1186.798	1216.425	1176.626	1198.475	2100676	91232	0
2020.04.23	1199.962	1235.545	1187.847	1208.595	2111415	111199	0
2020.04.24	1205.197	1239.625	1191.325	1227.525	1877099	86133	0
2020.04.27	1230.135	1291.385	1220.287	1279.390	1780261	69878	0
2020.04.28	1279.492	1323.183	1267.359	1300.621	2038096	95418	0
2020.04.29	1301.450	1376.375	1297.011	1369.790	2120258	94842	0
2020.04.30	1368.424	1373.105	1299.962	1303.609	2464362	117764	0
2020.05.01	1296.280	1298.495	1239.354	1255.778	2017579	82092	0
2020.05.04	1238.394	1266.125	1222.992	1260.585	2150312	91153	0
2020.05.05	1258.909	1306.365	1258.442	1271.247	1847386	70813	0
2020.05.06	1270.722	1289.289	1255.779	1259.035	2019003	84362	0
2020.05.07	1257.404	1291.565	1248.160	1286.865	1775594	68264	0
2020.05.08	1286.956	1333.135	1285.045	1332.235	1441223	47965	0
2020.05.11	1323.199	1344.005	1299.855	1316.055	1795177	61485	0
2020.05.12	1317.567	1334.532	1257.846	1258.115	1961845	74778	0
2020.05.13	1256.758	1281.675	1210.464	1237.375	2581765	135168	0
2020.05.14	1237.572	1242.734	1177.115	1238.315	2888624	145426	0
2020.05.15	1235.162	1260.869	1214.466	1253.195	2510068	117828	0
2020.05.18	1251.262	1339.776	1249.218	1332.823	1813303	59252	0
2020.05.19	1331.419	1352.357	1305.635	1306.535	2242046	93896	0
2020.05.20	1302.977	1355.795	1299.245	1347.995	1942473	57925	0
2020.05.21	1347.596	1356.605	1328.598	1342.605	1714395	56354	0
2020.05.22	1343.147	1358.979	1317.571	1357.165	1787673	58082	0
2020.05.25	1354.684	1383.725	1352.275	1381.575	810652	23102	0
2020.05.26	1381.574	1411.526	1376.145	1396.005	1545953	46493	0
2020.05.27	1394.827	1443.096	1378.791	1440.165	2148839	93301	0
2020.05.28	1437.522	1454.182	1395.068	1407.865	2398328	85818	0
2020.05.29	1407.465	1409.865	1369.865	1407.675	2530317	112277	0
2020.06.01	1389.165	1422.095	1373.166	1406.242	1954957	62806	0
2020.06.02	1404.849	1423.533	1389.927	1419.435	1681635	50062	0
2020.06.03	1419.275	1466.075	1416.481	1452.175	1614412	51219	0
2020.06.04	1451.379	1461.774	1428.270	1456.115	1971192	69244	0
2020.06.05	1455.375	1528.515	1449.694	1502.575	2150382	77303	0
2020.06.08	1504.716	1539.903	1501.765	1539.635	1942426	63320	0
2020.06.09	1539.094	1540.896	1495.918	1508.155	1976105	64454	0
2020.06.10	1507.875	1525.899	1461.360	1463.875	2338518	102947	0
2020.06.11	1463.015	1465.515	1352.096	1361.871	3281447	179334	0
2020.06.12	1360.529	1415.325	1345.856	1381.176	3804351	143129	0
2020.06.15	1364.975	1428.675	1314.925	1422.903	3578932	138698	0
2020.06.16	1423.061	1484.651	1418.623	1453.875	3381260	134880	0
2020.06.17	1450.538	1473.535	1421.938	1428.942	2626834	100634	0
2020.06.18	1423.738	1441.805	1402.683	1421.715	2632461	109981	0
2020.06.19	1420.720	1453.995	1403.565	1406.833	2263222	107548	0
2020.06.22	1392.666	1438.548	1386.479	1436.275	2126244	79887	0
2020.06.23	1436.224	1462.130	1402.955	1435.995	2237086	74347	0
2020.06.24	1435.510	1444.505	1371.260	1399.905	2438556	117059	0
2020.06.25	1397.152	1416.435	1366.676	1411.735	2756896	119310	0
2020.06.26	1412.003	1415.704	1372.665	1376.182	2141549	88700	0
2020.06.29	1368.385	1427.939	1363.211	1424.685	2284899	83214	0
2020.06.30	1425.086	1444.455	1409.528	1438.955	1851969	66812	0
2020.07.01	1438.825	1452.925	1417.915	1425.440	1793465	62859	0
2020.07.02	1426.225	1460.767	1420.754	1434.725	1757103	64999	0
2020.07.03	1434.184	1442.010	1415.725	1423.224	934879	31405	0
2020.07.06	1428.997	1469.245	1427.236	1444.115	1668833	56155	0
2020.07.07	1443.885	1452.705	1412.255	1414.105	1568743	51148	0
2020.07.08	1413.895	1432.415	1398.166	1427.815	1671774	54705	0
2020.07.09	1428.877	1430.815	1379.808	1397.215	1760033	70391	0
2020.07.10	1397.372	1426.325	1376.518	1424.827	1830591	75256	0
2020.07.13	1436.125	1454.025	1399.575	1404.775	1832090	73925	0
2020.07.14	1407.666	1427.215	1393.158	1422.165	2161927	113280	0
2020.07.15	1446.265	1485.700	1438.805	1482.745	1914439	76684	0
2020.07.16	1483.131	1487.895	1456.495	1464.855	1771467	70292	0
2020.07.17	1466.068	1483.895	1462.115	1471.305	1222480	37832	0
2020.07.20	1471.174	1475.875	1456.295	1466.125	1317337	47259	0
2020.07.21	1466.075	1499.215	1465.495	1487.765	1245738	35501	0
2020.07.22	1486.618	1496.795	1467.723	1492.495	1306157	43020	0
2020.07.23	1490.742	1510.055	1474.665	1490.455	1498625	52447	0
2020.07.24	1491.863	1497.205	1462.920	1466.268	1579848	52556	0
2020.07.27	1468.299	1485.320	1460.105	1485.005	1221361	38043	0
2020.07.28	1485.943	1490.737	1467.445	1471.795	1204102	36953	0
2020.07.29	1472.015	1502.210	1465.451	1500.365	933342	26954	0
2020.07.30	1500.775	1501.375	1470.725	1500.025	1365069	46375	0
2020.07.31	1498.768	1500.421	1453.680	1482.330	1705961	54531	0
2020.08.03	1483.013	1507.050	1470.358	1504.320	1247130	32064	0
2020.08.04	1503.717	1517.150	1496.300	1516.200	1121787	31112	0
2020.08.05	1514.837	1546.810	1511.706	1545.692	920047	26271	0
2020.08.06	1543.737	1554.622	1536.280	1545.930	1121158	34481	0
2020.08.07	1545.570	1570.950	1533.471	1570.767	1242051	37514	0
2020.08.10	1568.258	1596.330	1563.585	1584.590	1019611	25819	0
2020.08.11	1584.471	1607.807	1569.700	1583.850	1215249	29866	0
2020.08.12	1584.668	1598.900	1573.200	1580.750	1409512	39807	0
2020.08.13	1580.133	1592.905	1574.195	1580.740	1158711	31165	0
2020.08.14	1580.501	1588.540	1562.429	1575.445	1015712	23705	0
2020.08.17	1577.041	1587.890	1574.740	1584.240	690333	17040	0
2020.08.18	1584.341	1590.700	1564.700	1571.350	798314	18401	0
2020.08.19	1571.202	1587.940	1567.400	1568.866	828884	16644	0
2020.08.20	1569.107	1572.050	1552.900	1564.015	1031681	25709	0
2020.08.21	1564.000	1570.445	1542.800	1550.116	1029826	26302	0
2020.08.24	1552.404	1569.940	1550.040	1568.840	809980	17443	0
2020.08.25	1568.965	1585.195	1554.710	1571.060	825923	17230	0
2020.08.26	1571.415	1574.631	1558.520	1564.260	697264	14608	0
2020.08.27	1564.206	1576.555	1552.990	1570.340	1061990	24826	0
2020.08.28	1569.446	1585.563	1563.800	1577.405	1033540	28887	0
2020.08.31	1578.560	1590.683	1559.186	1560.300	802652	16480	0
2020.09.01	1561.007	1581.580	1550.713	1580.230	977090	27211	0
2020.09.02	1579.669	1596.420	1568.282	1592.420	956380	21758	0
2020.09.03	1592.429	1596.125	1535.476	1550.195	1918731	59094	0
2020.09.04	1549.607	1571.040	1498.776	1530.770	2685471	166358	0
2020.09.07	1533.730	1551.595	1520.694	1546.285	1363393	46839	0
2020.09.08	1545.598	1553.777	1495.956	1509.091	2264367	118659	0
2020.09.09	1494.915	1534.060	1480.120	1523.810	1872827	66526	0
2020.09.10	1524.612	1544.781	1505.200	1508.540	2049089	97852	0
2020.09.11	1509.502	1523.505	1482.047	1494.580	1880033	108793	0
2020.09.14	1498.450	1539.705	1498.450	1534.762	1292158	73045	0
2020.09.15	1534.960	1553.003	1533.721	1540.815	975248	34255	0
2020.09.16	1541.241	1573.950	1536.985	1554.930	1048865	41057	0
2020.09.17	1555.697	1558.296	1522.220	1540.970	1613779	56102	0
2020.09.18	1539.626	1557.250	1515.800	1538.400	1426651	43632	0
2020.09.21	1535.758	1542.465	1467.380	1485.195	1937883	71198	0
2020.09.22	1484.271	1497.170	1469.970	1493.220	1456551	44156	0
2020.09.23	1494.336	1504.080	1448.780	1451.555	1461881	44968	0
2020.09.24	1451.224	1474.750	1430.500	1453.914	2136289	81938	0
2020.09.25	1454.427	1478.210	1432.572	1470.315	1580470	58973	0
2020.09.28	1474.266	1514.980	1473.580	1511.235	1155754	33981	0
2020.09.29	1510.726	1517.330	1489.930	1508.530	1197402	35119	0
2020.09.30	1507.193	1530.295	1489.212	1500.420	1811771	74611	0
2020.10.01	1504.007	1533.520	1502.920	1530.420	1545172	50629	0
2020.10.02	1531.027	1545.560	1493.983	1543.210	2162034	83591	0
2020.10.05	1547.346	1583.060	1540.215	1578.960	1052861	32317	0
2020.10.06	1578.780	1620.970	1566.576	1567.130	1453161	51546	0
2020.10.07	1567.622	1616.520	1567.373	1613.920	1374162	39043	0
2020.10.08	1612.637	1636.481	1612.637	1635.700	1087547	26455	0
2020.10.09	1637.435	1647.620	1628.975	1643.670	879270	19760	0
2020.10.12	1636.834	1654.515	1633.754	1652.475	878918	19870	0
2020.10.13	1652.935	1653.475	1625.920	1636.370	1189705	32855	0
2020.10.14	1635.452	1650.045	1619.580	1624.480	1194889	32072	0
2020.10.15	1624.791	1642.685	1598.530	1640.830	1484599	48554	0
2020.10.16	1641.708	1650.995	1629.973	1631.315	1078635	30604	0
2020.10.19	1635.480	1651.190	1610.740	1621.340	1129501	28453	0
2020.10.20	1623.087	1635.230	1607.643	1615.385	1349753	39579	0
2020.10.21	1617.980	1631.575	1603.355	1607.270	1363239	40019	0
2020.10.22	1606.054	1636.460	1589.695	1636.360	1342691	33857	0
2020.10.23	1637.927	1644.600	1623.375	1640.690	1052315	26390	0
2020.10.26	1634.514	1636.778	1584.160	1605.010	1362453	37810	0
2020.10.27	1605.151	1614.530	1580.802	1580.980	1164024	29861	0
2020.10.28	1579.668	1581.388	1540.310	1545.810	1629089	47862	0
2020.10.29	1546.369	1568.045	1526.265	1549.285	1858200	63119	0
2020.10.30	1544.227	1562.730	1523.430	1546.964	2156307	80902	0
2020.11.02	1538.128	1571.240	1528.912	1568.090	1856320	54562	0
2020.11.03	1568.090	1623.140	1567.798	1619.290	2	48422	0
2020.11.04	1619.290	1642.532	1549.603	1613.478	1	155363	0
2020.11.05	1613.478	1666.210	1600.715	1664.335	1	79431	0
2020.11.06	1664.335	1671.566	1640.045	1650.745	1	83893	0
2020.11.09	1655.012	1814.573	1650.785	1709.040	2606442	120388	0
2020.11.10	1709.499	1752.225	1695.625	1737.770	2731234	118433	0
2020.11.11	1738.906	1750.245	1719.790	1739.881	1767124	68062	0
2020.11.12	1738.923	1739.683	1693.665	1709.380	1892714	70624	0
2020.11.13	1708.590	1751.780	1695.146	1746.585	1505121	43996	0
2020.11.16	1750.095	1795.199	1747.472	1787.945	1887474	66933	0
2020.11.17	1787.550	1798.630	1753.101	1789.580	1444340	40224	0
2020.11.18	1790.747	1808.831	1764.502	1766.808	1623637	46361	0
2020.11.19	1768.475	1786.020	1755.522	1770.870	1647058	48550	0
2020.11.20	1768.517	1789.740	1758.899	1783.826	1431491	40834	0
2020.11.23	1781.272	1830.350	1778.200	1821.250	1310076	39848	0
2020.11.24	1821.419	1864.970	1821.033	1855.450	1424745	37173	0
2020.11.25	1854.636	1864.815	1829.760	1849.460	1384996	40113	0
2020.11.26	1851.729	1855.328	1831.830	1834.592	603792	19811	0
2020.11.27	1834.292	1856.568	1830.620	1856.061	816984	23849	0
2020.11.30	1858.855	1859.929	1812.920	1829.061	1567246	45396	0
2020.12.01	1827.223	1851.730	1824.952	1835.045	1313587	35565	0
2020.12.02	1835.021	1844.600	1817.310	1842.350	1282959	36010	0
2020.12.03	1842.726	1860.850	1831.040	1850.850	962970	22222	0
2020.12.04	1851.178	1894.160	1848.810	1890.910	911801	20817	0
2020.12.07	1894.775	1900.060	1875.992	1892.160	1094311	29173	0
2020.12.08	1885.274	1919.870	1876.185	1919.315	961840	20915	0
2020.12.09	1923.613	1937.670	1889.121	1905.970	1209421	26486	0
2020.12.10	1905.729	1926.000	1882.450	1922.800	1278576	33701	0
2020.12.11	1925.998	1929.960	1892.260	1912.635	1497120	44351	0
2020.12.14	1925.033	1946.010	1913.771	1915.370	1351478	65906	0
2020.12.15	1916.075	1963.377	1912.236	1961.605	1272819	59825	0
2020.12.16	1961.996	1975.391	1943.980	1954.585	1122301	40267	0
2020.12.17	1955.098	1980.030	1954.257	1974.880	952136	25705	0
2020.12.18	1975.326	1990.880	1960.180	1985.636	1104284	29477	0
2020.12.21	1992.074	1992.483	1878.324	1964.569	2970458	106435	0
2020.12.22	1966.563	1989.450	1945.300	1984.450	1710421	56723	0
2020.12.23	1983.579	2008.815	1966.155	2006.285	1316313	44525	0
2020.12.24	2006.408	2016.376	1993.430	2002.190	791220	25980	0
2020.12.28	1994.981	2033.104	1991.922	1996.929	1371732	40398	0
2020.12.29	1997.163	2007.415	1947.610	1957.710	1214866	34787	0
2020.12.30	1958.298	1987.640	1949.995	1975.790	1290522	38172	0
2020.12.31	1976.382	1980.465	1958.485	1978.000	1012369	26334	0
2021.01.04	1978.440	1998.025	1921.060	1950.903	2309905	105663	0
2021.01.05	1949.360	1988.330	1933.322	1978.278	2144504	82031	0
2021.01.06	1979.272	2081.730	1971.496	2059.589	3762649	165115	0
2021.01.07	2062.958	2098.560	2050.706	2096.610	2115997	82864	0
2021.01.08	2096.945	2112.951	2059.540	2092.496	2254640	108923	0
2021.01.11	2087.943	2094.130	2055.393	2089.705	2274269	100738	0
2021.01.12	2090.787	2127.570	2089.025	2123.120	1827728	83905	0
2021.01.13	2123.902	2133.360	2105.710	2113.910	1662087	69615	0
