<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.10.07	7677.5	7780.4	7677.5	7719.6	55059	557068	0
2019.10.08	7715.4	7764.4	7593.7	7603.3	73186	868704	0
2019.10.09	7605.7	7712.4	7584.8	7684.3	67400	635629	0
2019.10.10	7683.6	7778.4	7563.2	7769.1	89945	870040	0
2019.10.11	7769.0	7899.1	7747.1	7839.0	64247	715141	0
2019.10.14	7832.1	7874.4	7787.1	7838.8	51784	430687	0
2019.10.15	7841.8	7952.6	7840.3	7939.7	42394	376285	0
2019.10.16	7936.1	7940.2	7888.2	7930.8	46584	432448	0
2019.10.17	7933.6	7974.6	7902.9	7933.6	46075	465742	0
2019.10.18	7932.6	7938.7	7816.5	7863.2	45655	463982	0
2019.10.21	7851.9	7931.9	7847.8	7928.5	38916	325004	0
2019.10.22	7929.4	7969.3	7817.2	7822.6	41170	411819	0
2019.10.23	7827.0	7897.7	7790.3	7894.7	46130	433253	0
2019.10.24	7904.4	7963.9	7893.1	7905.0	40240	404225	0
2019.10.25	7905.8	8022.1	7898.3	8017.7	36674	340343	0
2019.10.28	8031.4	8107.4	8029.8	8089.1	34878	277759	0
2019.10.29	8088.7	8098.7	8030.8	8035.3	34690	296505	0
2019.10.30	8040.1	8121.9	8002.5	8097.5	40051	396723	0
2019.10.31	8113.7	8119.7	8027.9	8073.3	46632	479757	0
2019.11.01	8074.0	8148.7	8065.5	8144.2	35191	308708	0
2019.11.04	8151.4	8215.4	8146.0	8199.1	39225	277224	0
2019.11.05	8201.7	8228.9	8175.0	8193.0	44070	253438	0
2019.11.06	8190.3	8209.1	8142.8	8194.6	43851	298150	0
2019.11.07	8196.6	8265.3	8171.0	8214.3	49204	350931	0
2019.11.08	8216.9	8249.1	8175.9	8246.6	37039	311017	0
2019.11.11	8243.4	8244.6	8192.3	8240.3	31718	235597	0
2019.11.12	8242.1	8287.8	8215.5	8258.0	34549	292562	0
2019.11.13	8259.2	8271.2	8207.1	8258.7	38434	362209	0
2019.11.14	8257.6	8274.3	8207.6	8259.4	40865	348937	0
2019.11.15	8253.5	8315.1	8251.7	8314.9	32280	255165	0
2019.11.18	8307.9	8358.6	8272.6	8327.5	35143	298635	0
2019.11.19	8324.4	8371.4	8305.7	8327.3	34155	302892	0
2019.11.20	8323.2	8341.6	8224.6	8282.2	49760	505664	0
2019.11.21	8237.4	8300.4	8233.1	8271.3	52081	505930	0
2019.11.22	8270.1	8306.8	8227.6	8275.6	37071	334156	0
2019.11.25	8297.8	8372.5	8290.1	8369.6	25810	208258	0
2019.11.26	8368.1	8414.1	8359.8	8396.7	33120	302837	0
2019.11.27	8395.7	8452.4	8391.1	8450.2	25588	218709	0
2019.11.28	8451.2	8451.2	8407.9	8438.8	17736	79525	0
2019.11.29	8437.2	8444.7	8402.0	8416.4	23998	179747	0
2019.12.02	8425.2	8451.9	8272.2	8305.0	43821	525524	0
2019.12.03	8308.1	8332.0	8163.7	8249.7	54087	672748	0
2019.12.04	8250.0	8315.0	8215.5	8291.8	46847	445249	0
2019.12.05	8292.8	8334.8	8269.0	8306.3	41207	402735	0
2019.12.06	8305.1	8406.5	8302.7	8400.0	31134	276225	0
2019.12.09	8401.7	8425.3	8344.5	8347.5	26037	53196	0
2019.12.10	8352.5	8396.1	8294.8	8365.3	39157	80370	0
2019.12.11	8362.7	8409.3	8343.2	8406.0	32561	65852	0
2019.12.12	8404.8	8495.1	8379.2	8468.0	44914	93843	0
2019.12.13	8485.1	8520.9	8433.9	8492.1	49541	77557	0
2019.12.16	8505.8	8587.4	8502.5	8576.7	24042	51137	0
2019.12.17	8573.9	8595.9	8562.9	8572.9	25905	55153	0
2019.12.18	8579.2	8622.3	8576.2	8605.2	21034	45748	0
2019.12.19	8605.8	8662.8	8589.0	8661.5	22326	44149	0
2019.12.20	8658.6	8703.3	8644.6	8689.1	23356	54635	0
2019.12.23	8690.4	8723.1	8687.4	8708.9	18125	36144	0
2019.12.24	8710.3	8715.8	8688.1	8710.1	12616	22174	0
2019.12.26	8712.2	8785.4	8709.4	8782.2	15029	25367	0
2019.12.27	8781.0	8823.8	8750.7	8759.5	24706	44819	0
2019.12.30	8770.3	8791.6	8674.1	8713.8	31667	67205	0
2019.12.31	8712.7	8754.7	8676.4	8754.7	26431	49622	0
2020.01.02	8757.1	8883.4	8752.1	8883.4	28887	58041	0
2020.01.03	8881.2	8889.7	8717.9	8790.7	58280	97813	0
2020.01.06	8742.7	8857.1	8707.8	8837.6	47082	99503	0
2020.01.07	8835.7	8878.4	8809.7	8828.4	43807	70334	0
2020.01.08	8822.8	8956.8	8662.8	8933.5	76692	124950	0
2020.01.09	8932.7	9008.0	8918.2	8993.7	40724	69437	0
2020.01.10	8996.3	9040.3	8952.5	8962.3	36742	76896	0
2020.01.13	8971.7	9082.2	8970.5	9077.5	31994	56870	0
2020.01.14	9077.9	9101.7	9022.9	9050.7	45386	76875	0
2020.01.15	9049.8	9083.6	9011.4	9048.1	43277	87587	0
2020.01.16	9052.1	9128.1	9051.4	9126.1	31610	59336	0
2020.01.17	9125.5	9178.3	9119.3	9160.0	29062	54992	0
2020.01.20	9162.6	9177.4	9150.6	9165.2	15062	22786	0
2020.01.21	9168.6	9190.4	9106.0	9163.8	41301	85896	0
2020.01.22	9172.5	9245.3	9166.0	9180.3	38645	68817	0
2020.01.23	9178.8	9245.4	9143.9	9244.4	48734	89588	0
2020.01.24	9243.1	9280.1	9102.6	9130.6	49674	108835	0
2020.01.27	9049.5	9062.5	8920.3	8955.5	78688	138087	0
2020.01.28	8948.4	9131.3	8948.4	9116.0	56465	101067	0
2020.01.29	9119.4	9154.2	9068.1	9099.8	54150	97303	0
2020.01.30	9103.8	9234.8	8998.4	9231.3	79676	146532	0
2020.01.31	9218.6	9243.6	8960.6	9008.8	83218	162922	0
2020.02.03	8993.7	9152.5	8985.7	9102.4	79790	134542	0
2020.02.04	9090.6	9366.1	9070.4	9356.4	64366	114388	0
2020.02.05	9349.2	9459.4	9315.2	9385.7	72460	131512	0
2020.02.06	9390.1	9458.6	9358.2	9457.9	59282	123938	0
2020.02.07	9459.4	9462.9	9378.3	9393.3	61302	104231	0
2020.02.10	9392.4	9525.8	9325.0	9521.0	62617	99344	0
2020.02.11	9517.3	9604.1	9496.1	9527.3	51114	110528	0
2020.02.12	9529.1	9623.1	9519.1	9618.9	43255	94919	0
2020.02.13	9614.7	9639.0	9505.7	9619.0	58631	112830	0
2020.02.14	9618.0	9654.2	9584.0	9629.2	44798	86559	0
2020.02.17	9633.6	9683.1	9633.3	9662.3	16054	3348	0
2020.02.18	9599.2	9650.7	9530.2	9637.6	39412	25904	0
2020.02.19	9633.8	9741.4	9633.8	9725.7	23176	14914	0
2020.02.20	9733.3	9755.1	9510.7	9613.1	55094	42289	0
2020.02.21	9608.8	9617.1	9405.8	9448.7	71304	54004	0
2020.02.24	9350.3	9358.4	9037.3	9097.2	119790	95552	0
2020.02.25	9066.5	9219.7	8807.1	8868.7	137572	124472	0
2020.02.26	8872.3	9034.5	8706.6	8815.8	173479	179562	0
2020.02.27	8818.8	8874.4	8336.9	8337.4	210902	187343	0
2020.02.28	8335.9	8570.7	8126.5	8541.4	315936	316516	0
2020.03.02	8325.9	8882.1	8223.7	8815.8	248217	255811	0
2020.03.03	8830.8	9001.2	8511.7	8559.8	245541	308289	0
2020.03.04	8561.4	8949.5	8507.6	8887.3	165087	194659	0
2020.03.05	8886.5	8898.3	8610.5	8672.1	151430	203528	0
2020.03.06	8671.2	8724.4	8311.2	8503.2	197266	279319	0
2020.03.09	8302.8	8311.1	7823.3	7920.9	178712	166475	0
2020.03.10	7890.5	8379.6	7815.6	8352.9	250803	264606	0
2020.03.11	8322.9	8332.4	7894.5	8010.0	235427	275303	0
2020.03.12	8005.1	8105.7	7131.3	7159.8	313039	248193	0
2020.03.13	7115.5	7974.9	6942.8	7824.9	344206	216326	0
2020.03.16	7875.0	7875.0	6927.2	7074.9	182927	141418	0
2020.03.17	7034.0	7550.1	6949.6	7365.7	300372	208383	0
2020.03.18	7329.2	7381.2	6813.7	7242.9	273249	194362	0
2020.03.19	7230.1	7504.5	6876.6	7185.1	398686	262352	0
2020.03.20	7178.8	7629.0	6890.4	6926.4	291478	257505	0
2020.03.23	6697.9	7314.6	6627.2	6977.9	334218	279127	0
2020.03.24	7034.6	7572.6	7028.6	7554.4	269648	273720	0
2020.03.25	7539.5	7759.9	7372.4	7478.3	290623	323459	0
2020.03.26	7485.4	7892.5	7309.2	7857.7	263188	284824	0
2020.03.27	7872.5	7887.7	7548.1	7551.0	219335	264840	0
2020.03.30	7412.0	7880.3	7388.9	7849.9	198378	246825	0
2020.03.31	7843.3	7989.7	7742.4	7775.1	164937	241770	0
2020.04.01	7758.6	7766.2	7399.7	7460.3	159852	220884	0
2020.04.02	7461.1	7650.7	7370.8	7617.6	168517	248785	0
2020.04.03	7614.2	7655.5	7419.7	7517.5	152308	204276	0
2020.04.06	7590.5	8095.5	7590.1	8029.4	134118	176338	0
2020.04.07	8021.7	8298.6	7943.4	7993.7	179822	260838	0
2020.04.08	7993.4	8238.8	7949.4	8192.9	161528	207962	0
2020.04.09	8181.4	8323.1	8099.2	8232.7	159844	214252	0
2020.04.13	8291.8	8333.2	8073.3	8332.6	127807	137100	0
2020.04.14	8337.1	8701.7	8317.5	8699.8	109727	125355	0
2020.04.15	8701.2	8702.0	8486.3	8572.4	117860	171284	0
2020.04.16	8582.4	8842.3	8500.8	8834.8	140069	176917	0
2020.04.17	8910.0	8966.3	8690.7	8810.8	128761	149140	0
2020.04.20	8775.6	8847.4	8689.2	8714.9	122618	144368	0
2020.04.21	8707.0	8764.4	8345.1	8428.7	157213	218971	0
2020.04.22	8451.5	8702.3	8404.0	8638.4	124012	139717	0
2020.04.23	8645.3	8790.6	8585.3	8609.4	123988	152388	0
2020.04.24	8573.8	8784.8	8502.8	8770.4	109189	129248	0
2020.04.27	8814.4	8902.9	8736.3	8825.9	100688	104249	0
2020.04.28	8823.1	8952.4	8662.2	8707.1	108135	123494	0
2020.04.29	8766.4	9125.1	8741.9	9123.9	111453	125418	0
2020.04.30	9107.4	9153.2	8865.3	8877.2	129575	161119	0
2020.05.01	8842.3	8888.8	8682.7	8715.1	112395	133874	0
2020.05.04	8618.1	8838.1	8567.6	8819.9	109515	122621	0
2020.05.05	8816.9	9031.0	8809.6	8941.1	91049	95858	0
2020.05.06	8929.9	9066.7	8887.6	8962.2	100910	110010	0
2020.05.07	8965.1	9136.0	8940.3	9128.1	89839	95591	0
2020.05.08	9118.3	9244.3	9110.8	9227.6	74205	76965	0
2020.05.11	9195.2	9346.6	9125.9	9288.9	81135	90485	0
2020.05.12	9292.7	9352.8	9047.8	9050.7	100638	111557	0
2020.05.13	9040.9	9210.7	8886.2	9018.9	133922	167983	0
2020.05.14	9030.1	9111.7	8855.2	9093.3	144485	185145	0
2020.05.15	9085.1	9155.5	8931.9	9123.3	127551	155424	0
2020.05.18	9125.2	9368.6	9117.4	9326.1	95306	112422	0
2020.05.19	9319.4	9423.2	9290.2	9303.9	112443	140173	0
2020.05.20	9288.4	9500.4	9276.4	9498.4	86198	97799	0
2020.05.21	9496.8	9514.2	9357.2	9361.3	93019	105879	0
2020.05.22	9356.9	9425.2	9245.3	9424.4	90782	107797	0
2020.05.25	9410.4	9540.3	9400.1	9533.0	44788	43033	0
2020.05.26	9530.7	9606.9	9377.3	9412.9	78748	91191	0
2020.05.27	9410.7	9511.2	9177.2	9444.1	107900	133438	0
2020.05.28	9428.7	9568.8	9323.2	9463.7	119852	128463	0
2020.05.29	9458.9	9592.9	9375.6	9589.5	128245	150841	0
2020.06.01	9508.9	9608.9	9453.4	9598.9	96132	98883	0
2020.06.02	9596.6	9672.4	9508.8	9661.6	77532	81448	0
2020.06.03	9659.8	9730.4	9638.0	9690.3	72813	81281	0
2020.06.04	9690.3	9743.9	9574.1	9645.5	84461	95312	0
2020.06.05	9644.4	9847.6	9603.6	9807.3	93623	110283	0
2020.06.08	9817.6	9902.5	9749.3	9885.1	77651	83366	0
2020.06.09	9884.2	10006.9	9813.4	9961.7	78007	94627	0
2020.06.10	9964.8	10157.5	9960.1	10088.1	93400	111960	0
2020.06.11	10088.3	10106.6	9586.3	9625.6	152717	201931	0
2020.06.12	9612.1	9849.7	9495.9	9646.9	175403	217174	0
2020.06.15	9545.6	9815.1	9381.8	9812.6	166538	193236	0
2020.06.16	9804.2	10013.8	9799.3	9969.4	147212	182000	0
2020.06.17	9966.3	10062.1	9929.3	10000.8	114310	117661	0
2020.06.18	9991.0	10042.2	9880.8	10003.7	110177	118324	0
2020.06.19	10002.3	10124.6	9933.3	9938.8	100992	111508	0
2020.06.22	9887.2	10145.4	9856.7	10141.4	91650	104604	0
2020.06.23	10133.2	10309.6	9985.8	10188.9	101399	111812	0
2020.06.24	10192.6	10254.6	9941.4	10026.1	122389	145738	0
2020.06.25	10017.4	10121.3	9900.3	10110.3	126726	141277	0
2020.06.26	10106.7	10133.2	9838.0	9857.7	117080	140169	0
2020.06.29	9816.0	10010.2	9743.5	10002.8	115160	132191	0
2020.06.30	9997.3	10184.5	9952.8	10151.8	87578	94608	0
2020.07.01	10152.1	10321.6	10088.8	10268.9	81685	92353	0
2020.07.02	10269.8	10432.2	10259.1	10359.3	81964	89384	0
2020.07.03	10357.2	10400.2	10320.8	10340.8	40330	41836	0
2020.07.06	10362.8	10626.7	10362.8	10610.6	75828	81754	0
2020.07.07	10612.0	10706.6	10518.2	10539.4	88940	95349	0
2020.07.08	10536.8	10684.1	10518.0	10683.6	88929	95791	0
2020.07.09	10694.7	10785.6	10572.6	10736.4	97877	110227	0
2020.07.10	10740.1	10858.9	10638.2	10853.4	89825	97079	0
2020.07.13	10863.9	11070.9	10575.4	10614.4	112382	126970	0
2020.07.14	10620.6	10704.9	10371.7	10657.3	159615	191460	0
2020.07.15	10730.7	10779.1	10564.7	10701.7	123793	143356	0
2020.07.16	10700.6	10710.0	10488.9	10544.4	123375	136081	0
2020.07.17	10547.3	10681.7	10536.3	10636.1	81335	84791	0
2020.07.20	10646.1	10972.7	10559.1	10959.1	85110	90923	0
2020.07.21	10967.0	11070.3	10798.5	10860.8	102887	114989	0
2020.07.22	10862.9	10928.4	10775.2	10857.7	103185	111600	0
2020.07.23	10846.4	10950.6	10528.0	10578.4	125358	145735	0
2020.07.24	10583.2	10610.7	10316.3	10477.7	131305	160990	0
2020.07.27	10501.2	10696.7	10443.7	10695.9	96776	97989	0
2020.07.28	10697.9	10771.1	10527.7	10561.9	102303	116173	0
2020.07.29	10578.4	10712.4	10525.9	10711.8	84606	91145	0
2020.07.30	10712.3	10907.5	10515.3	10903.6	114583	138388	0
2020.07.31	10930.6	10951.1	10704.4	10931.1	123433	158150	0
2020.08.03	10944.7	11086.0	10888.7	11065.2	94414	105879	0
2020.08.04	11057.3	11107.2	10995.8	11092.4	83019	94866	0
2020.08.05	11088.3	11156.1	11068.6	11107.8	68150	76267	0
2020.08.06	11101.1	11283.0	11062.8	11269.6	78171	85950	0
2020.08.07	11265.9	11290.8	11044.2	11139.4	99978	123596	0
2020.08.10	11135.1	11155.2	10937.4	11088.0	91527	186335	0
2020.08.11	11078.8	11165.5	10854.1	10918.8	110787	259847	0
2020.08.12	10939.4	11193.2	10887.0	11124.9	97447	221650	0
2020.08.13	11117.4	11273.9	11102.1	11189.2	93913	222077	0
2020.08.14	11192.0	11244.1	11103.5	11152.1	88110	184174	0
2020.08.17	11157.7	11307.6	11155.8	11293.6	55493	89761	0
2020.08.18	11290.7	11421.8	11275.5	11420.1	60903	98384	0
2020.08.19	11418.4	11441.3	11303.0	11324.0	71578	132648	0
2020.08.20	11321.7	11499.8	11224.7	11483.4	80346	144063	0
2020.08.21	11488.5	11576.7	11409.9	11567.1	78017	131980	0
2020.08.24	11581.2	11725.8	11531.7	11636.6	83670	155527	0
2020.08.25	11637.1	11744.9	11578.0	11739.1	72819	121956	0
2020.08.26	11740.9	12003.9	11729.6	11987.4	66872	108148	0
2020.08.27	11982.8	12048.2	11837.2	11948.9	107606	253590	0
2020.08.28	11952.5	12020.3	11922.0	12001.6	93340	214799	0
2020.08.31	12002.2	12166.8	11990.4	12109.2	89056	179356	0
2020.09.01	12110.7	12329.8	12094.6	12329.5	89747	159817	0
2020.09.02	12318.2	12465.7	12173.7	12408.2	115959	315252	0
2020.09.03	12407.5	12436.8	11658.4	11800.3	200653	1007287	0
2020.09.04	11730.6	11842.6	11141.6	11538.6	277912	1530531	0
2020.09.07	11527.3	11546.3	11306.1	11501.4	136938	376932	0
2020.09.08	11508.1	11583.8	11040.6	11043.4	251134	1342682	0
2020.09.09	10981.9	11478.3	10934.1	11369.7	194626	805404	0
2020.09.10	11378.7	11566.0	11087.9	11176.1	217397	903871	0
2020.09.11	11188.6	11354.6	10937.0	11070.3	187148	1058532	0
2020.09.14	11129.1	11360.2	11100.9	11271.8	134384	726419	0
2020.09.15	11286.4	11494.7	11246.1	11461.4	109216	435017	0
2020.09.16	11469.5	11549.1	11240.5	11266.7	128037	351778	0
2020.09.17	11275.0	11304.6	10920.4	11083.6	193992	895559	0
2020.09.18	11078.8	11179.5	10759.9	10952.8	162056	646827	0
2020.09.21	10926.2	11025.0	10673.2	10996.7	202791	760472	0
2020.09.22	10983.3	11207.1	10913.6	11168.3	154849	503090	0
2020.09.23	11181.5	11237.5	10802.6	10834.5	158594	528389	0
2020.09.24	10815.5	11027.9	10676.9	10924.0	203529	790043	0
2020.09.25	10936.5	11182.3	10829.9	11147.6	148117	552708	0
2020.09.28	11181.5	11419.5	11156.4	11410.0	116153	310023	0
2020.09.29	11400.7	11463.5	11305.4	11334.5	109049	306158	0
2020.09.30	11331.0	11541.1	11182.4	11372.3	160157	610879	0
2020.10.01	11395.8	11613.2	11395.2	11586.9	128225	421556	0
2020.10.02	11587.3	11618.3	11220.0	11268.9	191735	879437	0
2020.10.05	11319.8	11512.2	11282.1	11484.5	102933	225026	0
2020.10.06	11483.8	11538.5	11211.5	11220.8	131562	461517	0
2020.10.07	11228.0	11520.2	11224.0	11488.3	107799	234723	0
2020.10.08	11485.6	11591.3	11483.6	11572.8	89652	179423	0
2020.10.09	11581.3	11752.2	11566.1	11740.4	70694	108860	0
2020.10.12	11715.7	12210.8	11705.8	12103.1	102747	186221	0
2020.10.13	12117.7	12262.0	12033.3	12094.3	151078	463482	0
2020.10.14	12092.4	12190.4	11916.2	11956.8	126748	347715	0
2020.10.15	11969.0	11995.8	11750.5	11897.2	144702	441696	0
2020.10.16	11908.1	12035.8	11806.3	11809.1	116205	288499	0
2020.10.19	11857.6	11964.2	11607.7	11707.7	130229	335664	0
2020.10.20	11721.6	11807.3	11614.0	11666.3	147457	446795	0
2020.10.21	11689.8	11794.1	11599.5	11701.8	138143	397996	0
2020.10.22	11697.1	11738.9	11526.6	11671.6	130451	350006	0
2020.10.23	11685.4	11706.0	11566.6	11684.0	105091	263314	0
2020.10.26	11644.9	11710.4	11358.9	11511.8	125190	346659	0
2020.10.27	11511.9	11638.0	11492.7	11568.5	115734	313384	0
2020.10.28	11564.6	11581.0	11138.9	11190.9	137277	450108	0
2020.10.29	11198.1	11471.5	11158.5	11257.7	150752	511384	0
2020.10.30	11230.5	11294.7	10958.6	11100.0	180651	693432	0
2020.11.02	11061.4	11225.4	10957.2	11088.1	154920	573203	0
2020.11.03	11088.1	11361.8	11080.6	11261.0	1	421329	0
2020.11.04	11261.0	11857.4	11244.4	11828.4	1	1800196	0
2020.11.05	11828.4	12130.3	11783.7	12103.3	1	655337	0
2020.11.06	12103.3	12118.5	11878.0	12102.4	1	633268	0
2020.11.09	12159.6	12417.2	11822.5	11854.8	246562	1453184	0
2020.11.10	11873.2	11909.6	11512.9	11632.3	226868	965216	0
2020.11.11	11643.2	11926.1	11584.0	11901.8	158347	540297	0
2020.11.12	11901.8	11983.9	11785.5	11871.6	1	456903	0
2020.11.13	11869.5	11960.5	11809.9	11953.0	106705	283739	0
2020.11.16	11971.0	12071.6	11858.9	12048.3	113236	369992	0
2020.11.17	12089.5	12093.3	11964.5	11979.2	90674	231244	0
2020.11.18	11978.6	12036.0	11870.0	11882.3	90726	235770	0
2020.11.19	11883.1	12008.4	11811.6	11973.0	92598	248612	0
2020.11.20	11956.5	12028.9	11882.5	11916.8	75733	174330	0
2020.11.23	11910.5	12011.1	11818.4	11926.5	81545	191382	0
2020.11.24	11925.9	12113.3	11882.7	12110.7	75659	170667	0
2020.11.25	12110.5	12186.2	12086.2	12177.3	78315	178184	0
2020.11.26	12184.7	12231.5	12136.0	12158.5	33815	56801	0
2020.11.27	12168.1	12316.6	12145.3	12282.3	44701	87755	0
2020.11.30	12308.3	12344.8	12095.1	12326.7	105414	320520	0
2020.12.01	12343.9	12515.9	12316.1	12462.1	85067	213218	0
2020.12.02	12462.9	12475.5	12316.2	12465.4	83483	212829	0
2020.12.03	12484.4	12542.0	12446.2	12489.6	70548	158147	0
2020.12.04	12491.2	12537.3	12450.5	12510.6	55730	111493	0
2020.12.07	12531.6	12613.9	12475.7	12594.1	62027	124402	0
2020.12.08	12568.7	12654.1	12504.1	12648.7	54621	96058	0
2020.12.09	12667.1	12675.3	12308.3	12352.3	81967	200582	0
2020.12.10	12345.3	12449.9	12219.8	12389.3	101678	273017	0
2020.12.11	12392.5	12414.6	12235.8	12370.2	92015	243068	0
2020.12.14	12414.3	12543.1	12386.5	12463.4	70161	141770	0
2020.12.15	12461.0	12601.7	12414.9	12591.1	77869	184852	0
2020.12.16	12595.5	12698.9	12565.5	12670.9	57236	100869	0
2020.12.17	12670.9	12763.5	12667.0	12749.8	1	74217	0
2020.12.18	12749.8	12784.4	12608.9	12747.6	1	124646	0
2020.12.21	12778.6	12779.0	12460.7	12690.8	117800	366371	0
2020.12.22	12690.8	12760.6	12595.2	12710.2	1	175213	0
2020.12.23	12707.9	12742.2	12631.2	12661.8	66151	118126	0
2020.12.24	12661.7	12734.1	12638.0	12710.8	37833	55512	0
2020.12.28	12690.6	12868.4	12682.7	12855.0	48697	79493	0
2020.12.29	12856.5	12932.3	12824.6	12873.2	50096	92743	0
2020.12.30	12877.5	12925.3	12836.5	12856.8	48734	76335	0
2020.12.31	12856.8	12911.4	12812.5	12898.5	5	63105	0
2021.01.04	12911.7	12973.2	12536.5	12703.1	97479	248983	0
2021.01.05	12699.6	12821.9	12625.8	12817.4	94511	178012	0
2021.01.06	12821.4	12857.2	12505.0	12671.1	175762	688738	0
2021.01.07	12671.1	12972.6	12659.7	12939.5	1	219498	0
2021.01.08	12939.5	13137.7	12932.2	13136.8	1	234053	0
2021.01.11	13100.7	13118.1	12885.9	12917.6	112508	292721	0
2021.01.12	12917.6	12971.8	12781.2	12895.2	2	204466	0
2021.01.13	12894.5	13016.5	12833.6	12986.5	79538	162563	0
2021.01.14	12988.8	13043.2	12895.8	12913.1	81547	177601	0
2021.01.15	12923.9	12945.4	12758.3	12773.6	106633	300502	0
2021.01.18	12779.9	12830.7	12741.4	12825.5	47637	127556	0
2021.01.19	12827.7	13045.9	12826.3	13045.2	72355	171300	0
2021.01.20	13044.9	13341.4	13031.1	13303.4	71558	160644	0
2021.01.21	13303.4	13438.2	13297.9	13410.1	1	165792	0
2021.01.22	13410.0	13414.8	13314.6	13367.3	75747	167174	0
2021.01.25	13389.9	13569.0	13205.0	13478.5	105908	556802	0
2021.01.26	13472.8	13615.3	13395.6	13566.0	92944	239657	0
2021.01.27	13566.0	13601.8	12900.4	13076.3	1	904261	0
2021.01.28	13076.3	13409.5	12921.5	13167.6	1	1088221	0
2021.01.29	13167.6	13200.4	12843.7	12886.1	1	1151392	0
2021.02.01	12870.7	13285.6	12741.0	13248.1	155090	620905	0
2021.02.02	13251.4	13522.5	13245.6	13512.3	108591	325859	0
2021.02.03	13512.2	13597.8	13401.6	13429.3	2	292216	0
2021.02.04	13429.3	13580.8	13357.2	13574.8	1	233766	0
2021.02.05	13574.8	13648.4	13529.6	13613.8	1	159757	0
2021.02.08	13628.1	13702.1	13607.3	13696.0	67857	146065	0
2021.02.09	13696.2	13745.4	13643.9	13707.8	54548	105389	0
2021.02.10	13705.7	13778.7	13527.6	13674.4	84061	226658	0
2021.02.11	13671.1	13752.8	13620.4	13719.2	77639	179973	0
2021.02.12	13717.2	13828.2	13655.3	13828.2	57969	113004	0
2021.02.15	13844.8	13887.3	13816.8	13881.3	18457	24156	0
2021.02.16	13880.2	13908.9	13725.7	13763.3	69302	134404	0
2021.02.17	13763.3	13790.4	13549.2	13702.5	100094	251870	0
2021.02.18	13698.5	13727.7	13474.1	13646.3	101900	245103	0
2021.02.19	13643.0	13734.8	13541.2	13576.5	99157	242991	0
2021.02.22	13601.0	13634.2	13221.6	13227.2	132964	418113	0
2021.02.23	13236.8	13341.4	12764.0	13163.2	184073	915330	0
2021.02.24	13181.7	13337.7	12964.3	13319.2	189518	1029454	0
2021.02.25	13300.2	13358.7	12769.8	12792.9	205425	1252130	0
2021.02.26	12801.0	13094.9	12667.0	12912.7	286284	2046087	0
2021.03.01	12961.6	13322.1	12950.5	13318.0	137165	423929	0
2021.03.02	13321.2	13332.7	13053.8	13059.5	148318	499040	0
2021.03.03	13065.4	13194.9	12667.6	12682.8	154779	645423	0
2021.03.04	12682.7	12799.9	12309.5	12434.1	254923	2068055	0
2021.03.05	12436.8	12700.3	12210.6	12657.3	255254	1746970	0
2021.03.08	12722.1	12761.9	12284.9	12333.7	239214	1552172	0
2021.03.09	12340.3	12869.8	12327.6	12790.3	165147	988546	0
2021.03.10	12811.6	12994.6	12705.2	12791.2	191876	1793888	0
2021.03.11	12791.1	13120.7	12725.3	13046.0	137483	872177	0
2021.03.12	13052.4	13094.1	12768.7	12934.9	144640	849635	0
2021.03.15	12958.4	13098.9	12871.8	13083.3	125916	527649	0
2021.03.16	13085.8	13296.6	13055.8	13165.6	110547	367014	0
2021.03.17	13168.4	13286.6	12947.1	13187.6	142696	772980	0
2021.03.18	13205.1	13283.7	12781.5	12809.4	164825	683905	0
2021.03.19	12827.2	12915.1	12699.7	12843.6	161709	806433	0
2021.03.22	12833.2	13174.6	12807.5	13078.2	117522	431029	0
2021.03.23	13084.7	13189.5	12997.0	13047.9	131945	455611	0
2021.03.24	13061.6	13162.0	12801.8	12813.5	132974	457262	0
2021.03.25	12820.5	12876.5	12627.8	12807.5	165535	647871	0
2021.03.26	12803.8	13006.4	12693.5	12975.7	134010	518029	0
2021.03.29	12984.3	13020.2	12824.3	12980.7	149612	648195	0
2021.03.30	12987.3	13000.5	12794.2	12907.0	120310	445228	0
2021.03.31	12905.1	13175.3	12876.1	13106.5	93640	308371	0
2021.04.01	13112.8	13349.3	13111.7	13344.7	81362	234300	0
2021.04.02	13348.6	13408.4	13342.2	13364.8	29475	69217	0
2021.04.05	13346.1	13631.2	13319.3	13614.6	74030	224756	0
2021.04.06	13616.8	13668.8	13538.8	13598.2	87554	243620	0
2021.04.07	13596.4	13656.0	13528.0	13635.8	78388	194472	0
2021.04.08	13640.1	13803.8	13630.1	13802.9	75683	57969	0
2021.04.09	13800.4	13854.4	13662.9	13824.2	77179	0	10
2021.04.12	13830.5	13845.7	13746.9	13838.0	83427	0	10
2021.04.13	13839.5	14008.4	13787.1	13988.7	72673	0	10
2021.04.14	13992.8	14042.4	13787.4	13840.3	86358	0	10
2021.04.15	13838.2	14048.0	13803.1	14012.8	73965	0	10
2021.04.16	14007.8	14072.7	13967.4	14042.2	71402	0	10
2021.04.19	13997.9	14066.6	13836.7	13907.6	98953	0	10
2021.04.20	13912.6	13948.0	13735.0	13749.3	104430	0	5
2021.04.21	13762.5	13941.7	13716.4	13906.6	80808	0	5
