<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.07.15	3010.6	3019.5	3006.8	3013.4	6919	18837	0
2019.07.16	3013.1	3017.6	3000.3	3002.0	8013	18699	0
2019.07.17	3002.0	3008.8	2976.5	2977.3	8128	21154	0
2019.07.18	2976.9	3001.4	2970.5	2999.7	10566	29473	0
2019.07.19	3000.4	3005.7	2965.6	2966.9	12536	35746	0
2019.07.22	2970.4	2989.4	2968.6	2985.7	10506	33994	0
2019.07.23	2985.5	3004.5	2983.7	2999.3	9094	28528	0
2019.07.24	2998.8	3018.3	2992.2	3014.4	8934	27627	0
2019.07.25	3014.1	3023.9	2994.3	3002.1	11842	39926	0
2019.07.26	3003.9	3025.6	3002.3	3019.2	7938	24090	0
2019.07.29	3020.0	3023.6	3011.6	3019.1	7536	20720	0
2019.07.30	3018.9	3023.6	2997.7	3010.9	10523	33231	0
2019.07.31	3012.4	3016.9	2954.4	2970.7	14657	89867	0
2019.08.01	2967.3	3010.5	2940.8	2945.7	22402	145290	0
2019.08.02	2947.7	2957.2	2909.7	2930.9	26392	167652	0
2019.08.05	2923.4	2930.0	2817.2	2821.5	28829	163246	0
2019.08.06	2814.1	2880.3	2772.4	2871.9	36777	227633	0
2019.08.07	2871.5	2887.8	2819.6	2876.6	31005	209442	0
2019.08.08	2875.4	2937.2	2867.1	2935.0	20850	90583	0
2019.08.09	2926.6	2932.2	2896.0	2920.3	22343	108991	0
2019.08.12	2919.1	2927.8	2869.8	2879.6	21020	100104	0
2019.08.13	2879.4	2941.5	2863.8	2928.9	24960	152713	0
2019.08.14	2927.5	2933.7	2833.3	2833.3	28118	156019	0
2019.08.15	2832.8	2868.5	2815.2	2849.3	35047	234537	0
2019.08.16	2848.8	2892.6	2847.2	2889.5	19031	87692	0
2019.08.19	2894.9	2930.1	2893.3	2920.0	14787	59841	0
2019.08.20	2919.1	2930.1	2892.4	2893.9	15711	62071	0
2019.08.21	2891.4	2930.7	2891.3	2930.2	13063	50867	0
2019.08.22	2929.0	2937.7	2902.4	2918.5	16024	70127	0
2019.08.23	2918.7	2934.7	2832.2	2849.3	26677	216349	0
2019.08.26	2826.3	2886.5	2808.2	2880.5	31625	181353	0
2019.08.27	2881.2	2897.6	2858.7	2865.2	20839	108631	0
2019.08.28	2864.1	2888.7	2850.2	2881.8	19200	101906	0
2019.08.29	2882.7	2929.0	2873.7	2922.5	17272	85615	0
2019.08.30	2920.1	2945.0	2911.6	2921.9	16007	76769	0
2019.09.02	2892.3	2924.8	2887.7	2899.1	12240	57501	0
2019.09.03	2898.3	2914.0	2889.7	2903.8	22825	130109	0
2019.09.04	2901.8	2938.1	2900.5	2936.9	14315	56890	0
2019.09.05	2936.6	2985.4	2935.3	2969.3	15819	82408	0
2019.09.06	2970.5	2987.0	2969.9	2982.1	13880	63809	0
2019.09.09	2981.8	2990.9	2968.8	2978.8	11255	45422	0
2019.09.10	2979.1	2984.1	2956.6	2978.6	13908	68445	0
2019.09.11	2978.1	3003.4	2971.3	3001.8	12790	53429	0
2019.09.12	3001.8	3021.0	3000.4	3007.6	16586	99001	0
2019.09.13	3011.6	3023.2	3003.2	3006.7	10454	43369	0
2019.09.16	2986.0	3002.9	2981.0	3001.1	15805	52077	0
2019.09.17	3002.9	3006.1	2991.1	3005.6	11637	44734	0
2019.09.18	3005.6	3009.6	2978.2	3007.1	11242	65552	0
2019.09.19	3007.9	3021.6	2988.6	3005.4	12112	46025	0
2019.09.20	3004.2	3015.1	2982.3	2986.6	12831	72327	0
2019.09.23	2998.3	3005.3	2979.3	2998.5	12708	57845	0
2019.09.24	2999.9	3009.5	2955.8	2969.2	16086	105936	0
2019.09.25	2968.4	2989.0	2951.1	2983.5	15916	83059	0
2019.09.26	2983.2	2992.5	2961.7	2976.9	14825	74160	0
2019.09.27	2977.5	2990.1	2943.5	2965.8	16827	103357	0
2019.09.30	2975.4	2983.8	2962.2	2982.6	13121	46159	0
2019.10.01	2981.7	2991.7	2934.5	2939.6	15520	66141	0
2019.10.02	2939.3	2946.3	2871.5	2881.7	19226	84171	0
2019.10.03	2881.9	2909.9	2852.6	2909.2	21373	110114	0
2019.10.04	2908.1	2950.8	2895.2	2948.3	16064	63443	0
2019.10.07	2928.8	2956.9	2928.1	2933.8	16126	67295	0
2019.10.08	2932.8	2947.5	2888.2	2891.0	21375	100575	0
2019.10.09	2891.8	2927.1	2885.7	2918.6	19429	86591	0
2019.10.10	2918.9	2951.6	2879.5	2947.8	27836	145802	0
2019.10.11	2948.1	2991.6	2939.6	2968.5	20247	106782	0
2019.10.14	2966.5	2980.2	2951.7	2963.9	14724	51568	0
2019.10.15	2965.6	3000.8	2964.4	2994.5	12459	41837	0
2019.10.16	2993.9	2995.5	2982.7	2990.0	13281	50746	0
2019.10.17	2990.5	3005.7	2983.2	2996.3	12841	47070	0
2019.10.18	2995.7	2999.0	2973.0	2987.4	12647	45589	0
2019.10.21	2983.5	3005.6	2981.8	3004.3	10460	34385	0
2019.10.22	3004.8	3011.8	2986.3	2988.3	10708	40121	0
2019.10.23	2989.1	3003.8	2980.0	3003.8	11775	45796	0
2019.10.24	3005.8	3013.2	2996.8	3000.4	10606	42125	0
2019.10.25	3001.2	3024.4	2998.1	3018.0	9281	31368	0
2019.10.28	3022.2	3040.7	3020.7	3034.8	8755	28306	0
2019.10.29	3035.6	3044.2	3027.6	3034.1	8739	35051	0
2019.10.30	3034.8	3052.9	3021.5	3047.9	10759	54066	0
2019.10.31	3049.6	3049.6	3018.1	3033.7	13958	69158	0
2019.11.01	3033.7	3063.0	3031.1	3061.5	9721	42639	0
2019.11.04	3064.2	3081.8	3063.0	3074.5	6144	36837	0
2019.11.05	3075.3	3083.6	3068.0	3070.0	7695	37243	0
2019.11.06	3070.0	3076.1	3061.3	3075.6	7117	32835	0
2019.11.07	3075.9	3095.1	3068.6	3084.1	8377	37203	0
2019.11.08	3084.7	3090.7	3070.9	3090.2	13126	34948	0
2019.11.11	3089.5	3090.4	3072.9	3085.9	8861	25873	0
2019.11.12	3086.3	3100.3	3079.8	3088.9	10993	28214	0
2019.11.13	3089.9	3095.3	3074.4	3094.5	11381	39886	0
2019.11.14	3094.7	3098.2	3080.5	3096.2	10873	36923	0
2019.11.15	3094.8	3118.1	3094.5	3117.8	8827	29128	0
2019.11.18	3116.6	3126.6	3110.1	3120.8	8740	28024	0
2019.11.19	3120.0	3131.1	3111.6	3115.7	9113	29061	0
2019.11.20	3114.5	3117.4	3089.7	3107.6	13160	48986	0
2019.11.21	3093.6	3113.3	3090.0	3103.0	14494	53975	0
2019.11.22	3102.3	3113.6	3096.8	3110.8	9690	31603	0
2019.11.25	3117.8	3132.2	3115.5	3130.6	6374	21053	0
2019.11.26	3130.1	3143.8	3127.0	3143.2	8738	31202	0
2019.11.27	3142.7	3153.8	3140.9	3153.4	6459	20258	0
2019.11.28	3153.7	3153.7	3140.1	3149.2	4417	10615	0
2019.11.29	3149.9	3150.7	3138.7	3142.8	6160	19508	0
2019.12.02	3146.5	3156.9	3109.3	3111.9	12068	50566	0
2019.12.03	3113.9	3121.0	3068.8	3090.9	15704	70550	0
2019.12.04	3091.1	3118.6	3081.1	3110.1	13545	57405	0
2019.12.05	3110.4	3123.9	3102.6	3117.0	12345	50995	0
2019.12.06	3116.9	3150.2	3116.3	3145.8	9030	38208	0
2019.12.09	3147.3	3149.2	3131.2	3132.5	5330	5753	0
2019.12.10	3133.3	3142.8	3116.3	3136.8	9032	10126	0
2019.12.11	3135.4	3144.4	3129.8	3144.2	7440	8320	0
2019.12.12	3143.9	3176.9	3137.1	3169.1	11272	15233	0
2019.12.13	3175.0	3184.5	3156.2	3171.7	13563	17851	0
2019.12.16	3175.6	3198.4	3173.6	3193.4	5839	6985	0
2019.12.17	3192.5	3199.0	3187.8	3190.0	6676	7961	0
2019.12.18	3193.0	3202.7	3192.2	3199.2	4108	3818	0
2019.12.19	3199.9	3213.7	3194.4	3212.7	4083	3657	0
2019.12.20	3212.2	3229.0	3208.2	3224.2	4838	5340	0
2019.12.23	3225.6	3234.3	3224.8	3228.1	3267	3236	0
2019.12.24	3228.6	3231.1	3222.6	3225.9	1957	1886	0
2019.12.26	3227.3	3244.6	3226.8	3242.1	2397	2299	0
2019.12.27	3241.6	3253.6	3235.4	3236.0	4459	4972	0
2019.12.30	3239.3	3244.4	3217.4	3223.4	6644	7755	0
2019.12.31	3222.9	3236.2	3213.4	3236.2	5680	6294	0
2020.01.02	3237.1	3261.6	3234.8	3261.5	6891	7775	0
2020.01.03	3261.3	3263.1	3207.0	3235.3	13934	15977	0
2020.01.06	3219.9	3250.3	3209.6	3243.6	10445	12280	0
2020.01.07	3242.9	3254.9	3226.7	3233.4	10034	11292	0
2020.01.08	3232.0	3268.0	3181.7	3260.7	19742	23421	0
2020.01.09	3260.3	3276.8	3258.0	3275.3	8251	8333	0
2020.01.10	3276.8	3287.8	3261.8	3264.6	7196	7919	0
2020.01.13	3267.7	3292.2	3267.7	3290.7	6091	6529	0
2020.01.14	3290.9	3297.6	3276.6	3288.8	9855	10961	0
2020.01.15	3288.6	3300.3	3279.1	3294.9	8770	9310	0
2020.01.16	3296.2	3319.2	3295.9	3318.7	6202	6810	0
2020.01.17	3318.8	3331.5	3317.5	3325.0	5434	5385	0
2020.01.20	3326.0	3330.3	3320.5	3327.3	2218	1952	0
2020.01.21	3327.5	3332.0	3309.7	3321.7	7954	7568	0
2020.01.22	3323.7	3339.5	3317.7	3319.5	5987	4642	0
2020.01.23	3318.3	3329.2	3303.9	3328.7	8335	6111	0
2020.01.24	3328.5	3339.1	3283.0	3293.3	9875	7216	0
2020.01.27	3268.7	3271.9	3236.1	3244.6	17344	17610	0
2020.01.28	3242.5	3288.0	3242.5	3285.7	11930	11116	0
2020.01.29	3285.8	3295.7	3268.7	3274.0	10902	10629	0
2020.01.30	3273.6	3297.9	3242.9	3297.1	18383	19792	0
2020.01.31	3294.5	3300.3	3215.9	3230.9	19550	18156	0
2020.02.03	3229.8	3269.9	3227.6	3248.1	21657	17353	0
2020.02.04	3244.7	3308.0	3239.2	3303.0	12533	11783	0
2020.02.05	3301.5	3340.5	3291.2	3338.5	17545	14850	0
2020.02.06	3340.5	3359.8	3334.8	3350.3	11362	9844	0
2020.02.07	3350.5	3351.5	3322.5	3324.8	12999	11445	0
2020.02.10	3323.9	3355.1	3305.6	3354.1	12553	8870	0
2020.02.11	3352.8	3376.3	3351.5	3361.2	7986	5521	0
2020.02.12	3362.0	3383.7	3357.9	3382.9	7851	5000	0
2020.02.13	3381.9	3385.5	3349.7	3379.5	11300	8157	0
2020.02.14	3379.2	3396.4	3366.1	3382.9	9554	5070	0
2020.02.17	3384.7	3399.4	3383.8	3389.6	4189	2583	0
2020.02.18	3378.5	3379.8	3356.3	3372.3	9976	6982	0
2020.02.19	3372.1	3394.3	3372.1	3388.6	5641	4037	0
2020.02.20	3390.8	3397.9	3340.1	3368.3	13031	10784	0
2020.02.21	3367.9	3369.7	3329.2	3338.9	16074	12813	0
2020.02.24	3309.2	3312.5	3214.8	3229.0	28125	24221	0
2020.02.25	3222.3	3260.5	3118.8	3139.3	36136	33183	0
2020.02.26	3141.3	3183.3	3092.5	3101.3	46441	49429	0
2020.02.27	3102.1	3117.9	2947.9	2947.9	60586	70751	0
2020.02.28	2947.0	2996.5	2854.3	2989.2	92767	127457	0
2020.03.02	2912.0	3094.5	2891.0	3072.0	75481	109192	0
2020.03.03	3077.2	3138.0	2974.9	2992.0	78141	133961	0
2020.03.04	2993.4	3130.2	2978.1	3111.4	50855	74020	0
2020.03.05	3110.7	3115.2	2998.3	3024.4	46216	62149	0
2020.03.06	3023.5	3038.0	2899.5	2964.2	63861	102165	0
2020.03.09	2902.8	2914.8	2716.6	2735.3	58578	96112	0
2020.03.10	2734.4	2886.0	2696.8	2876.9	86999	154115	0
2020.03.11	2866.5	2870.7	2704.3	2743.0	84186	151905	0
2020.03.12	2742.3	2774.8	2444.0	2450.5	110483	190105	0
2020.03.13	2441.6	2707.1	2394.1	2662.5	123548	182014	0
2020.03.16	2639.8	2650.6	2361.4	2418.1	71771	124036	0
2020.03.17	2408.0	2554.4	2365.3	2490.3	125215	180459	0
2020.03.18	2476.8	2494.0	2270.8	2413.5	103985	154813	0
2020.03.19	2410.2	2467.7	2283.0	2363.7	137192	211078	0
2020.03.20	2361.0	2505.8	2267.0	2274.3	111254	194727	0
2020.03.23	2224.0	2391.9	2177.4	2222.7	121251	189182	0
2020.03.24	2254.2	2454.2	2243.7	2448.2	95915	148319	0
2020.03.25	2446.1	2566.7	2393.6	2474.1	103914	192535	0
2020.03.26	2477.8	2632.4	2409.3	2624.3	95265	166780	0
2020.03.27	2629.8	2638.5	2512.3	2525.4	81008	141510	0
2020.03.30	2471.7	2626.7	2464.3	2619.0	71500	124120	0
2020.03.31	2616.9	2640.9	2561.1	2568.9	57018	88849	0
2020.04.01	2564.2	2566.7	2439.8	2463.2	55079	92593	0
2020.04.02	2465.0	2530.4	2430.3	2521.3	55441	91798	0
2020.04.03	2519.2	2534.6	2454.8	2485.5	51305	71559	0
2020.04.06	2504.5	2674.0	2504.5	2653.0	45015	62775	0
2020.04.07	2650.5	2753.0	2629.0	2642.0	60655	86273	0
2020.04.08	2641.2	2757.0	2625.9	2742.9	55370	79893	0
2020.04.09	2740.5	2814.1	2706.5	2789.3	55233	81785	0
2020.04.13	2811.5	2812.2	2716.7	2764.0	43387	61388	0
2020.04.14	2766.6	2849.6	2757.8	2849.3	36249	52570	0
2020.04.15	2849.8	2850.1	2756.7	2773.3	38181	53533	0
2020.04.16	2775.2	2834.7	2753.0	2833.2	43757	62661	0
2020.04.17	2867.1	2890.4	2826.7	2873.7	40862	69011	0
2020.04.20	2863.6	2880.8	2810.8	2818.0	37726	52304	0
2020.04.21	2814.7	2838.6	2723.2	2735.2	50338	77363	0
2020.04.22	2742.8	2813.1	2724.1	2796.1	38995	56174	0
2020.04.23	2797.6	2842.5	2778.9	2789.7	38495	53549	0
2020.04.24	2781.3	2840.9	2761.3	2834.6	32851	46706	0
2020.04.27	2844.6	2887.7	2819.8	2875.1	29363	35134	0
2020.04.28	2874.5	2920.3	2858.0	2867.0	31682	36023	0
2020.04.29	2876.0	2965.6	2868.0	2965.6	33466	42784	0
2020.04.30	2962.0	2972.2	2885.7	2891.0	38163	50116	0
2020.05.01	2875.5	2887.3	2819.8	2826.8	33452	41380	0
2020.05.04	2793.5	2843.5	2778.9	2835.7	33089	41499	0
2020.05.05	2834.6	2897.4	2832.6	2866.9	25884	28362	0
2020.05.06	2863.0	2894.0	2840.1	2842.8	29174	31722	0
2020.05.07	2842.3	2901.7	2830.1	2889.9	25673	29288	0
2020.05.08	2887.9	2939.1	2886.3	2936.6	20402	23960	0
2020.05.11	2925.4	2953.2	2896.4	2925.4	22600	25463	0
2020.05.12	2926.5	2945.6	2844.2	2845.0	27753	29323	0
2020.05.13	2841.1	2882.4	2792.4	2824.1	36104	42125	0
2020.05.14	2827.9	2859.2	2765.7	2853.2	40287	46616	0
2020.05.15	2849.2	2868.2	2814.9	2859.4	36642	42436	0
2020.05.18	2858.2	2969.1	2855.4	2950.2	24937	28982	0
2020.05.19	2947.2	2980.7	2918.9	2922.2	31660	36603	0
2020.05.20	2916.7	2980.0	2912.9	2975.9	23500	26300	0
2020.05.21	2975.8	2977.3	2937.8	2940.5	25125	28550	0
2020.05.22	2939.6	2960.9	2907.8	2960.3	25117	30580	0
2020.05.25	2955.7	2993.7	2953.9	2993.0	13448	18809	0
2020.05.26	2992.1	3023.4	2984.6	2997.9	19666	22911	0
2020.05.27	2996.8	3043.1	2969.5	3040.8	25817	30624	0
2020.05.28	3037.0	3068.6	3023.1	3041.5	30009	36912	0
2020.05.29	3040.1	3060.9	2998.1	3060.1	35607	43676	0
2020.06.01	3036.0	3061.6	3011.0	3056.5	25993	34252	0
2020.06.02	3056.5	3081.5	3037.9	3081.2	20208	23258	0
2020.06.03	3081.7	3131.6	3076.9	3119.9	17790	21194	0
2020.06.04	3119.8	3128.6	3089.6	3116.5	21936	28762	0
2020.06.05	3115.0	3212.2	3108.3	3188.0	25141	29856	0
2020.06.08	3191.3	3233.1	3185.2	3229.0	20757	23455	0
2020.06.09	3229.1	3232.6	3191.8	3206.9	21839	22904	0
2020.06.10	3208.0	3228.9	3181.7	3185.9	28449	30431	0
2020.06.11	3185.0	3189.8	2997.8	3017.0	45763	56723	0
2020.06.12	3012.7	3088.2	2983.0	3036.4	57721	75988	0
2020.06.15	3001.1	3079.7	2935.6	3077.4	55678	99135	0
2020.06.16	3076.5	3167.5	3072.0	3126.8	52051	114034	0
2020.06.17	3125.0	3158.9	3106.8	3118.0	36702	41448	0
2020.06.18	3114.9	3130.8	3076.2	3112.4	35339	41460	0
2020.06.19	3111.4	3155.9	3068.2	3069.9	32206	34442	0
2020.06.22	3052.5	3125.1	3038.8	3123.3	28167	36881	0
2020.06.23	3122.3	3156.6	3072.3	3123.8	31590	41969	0
2020.06.24	3123.8	3139.5	3031.2	3061.1	35160	41712	0
2020.06.25	3057.8	3090.8	3017.0	3085.3	38974	48700	0
2020.06.26	3083.9	3092.9	3004.1	3013.9	32518	36973	0
2020.06.29	3003.1	3061.9	2994.6	3058.1	31370	39253	0
2020.06.30	3057.8	3111.5	3041.2	3096.4	24907	27557	0
2020.07.01	3095.8	3128.4	3073.6	3111.1	23294	25224	0
2020.07.02	3112.2	3165.5	3105.6	3134.4	23263	26012	0
2020.07.03	3133.7	3148.7	3115.7	3124.2	13609	19625	0
2020.07.06	3132.1	3184.2	3132.1	3179.4	19696	23079	0
2020.07.07	3179.3	3194.1	3142.9	3146.1	21464	24520	0
2020.07.08	3145.4	3176.2	3135.9	3175.4	22434	24404	0
2020.07.09	3176.5	3180.0	3114.8	3151.5	24327	26749	0
2020.07.10	3152.3	3190.6	3121.0	3189.0	24888	30031	0
2020.07.13	3199.8	3235.7	3150.4	3158.4	25824	28476	0
2020.07.14	3160.7	3201.0	3128.4	3192.9	34797	45903	0
2020.07.15	3216.4	3241.4	3201.4	3230.4	27610	31593	0
2020.07.16	3231.8	3237.1	3197.9	3205.0	25692	33091	0
2020.07.17	3205.1	3233.9	3203.6	3222.6	16335	17963	0
2020.07.20	3225.4	3258.7	3199.2	3252.4	18004	18347	0
2020.07.21	3252.1	3281.9	3248.3	3259.5	17587	18604	0
2020.07.22	3257.9	3280.3	3236.1	3275.2	18714	18029	0
2020.07.23	3272.4	3292.9	3223.0	3237.9	24760	25093	0
2020.07.24	3240.2	3247.3	3200.5	3213.5	23803	25904	0
2020.07.27	3219.5	3243.5	3206.5	3243.0	17636	17822	0
2020.07.28	3244.4	3254.9	3216.9	3221.6	18186	19129	0
2020.07.29	3224.9	3265.4	3212.9	3264.7	15233	13960	0
2020.07.30	3264.4	3276.9	3203.2	3275.9	23856	26613	0
2020.07.31	3279.6	3281.2	3220.3	3277.7	27247	32931	0
2020.08.03	3279.1	3303.2	3262.6	3296.6	19726	24447	0
2020.08.04	3295.4	3308.2	3279.1	3307.6	16128	18535	0
2020.08.05	3307.4	3331.0	3300.4	3325.7	14310	16067	0
2020.08.06	3323.6	3352.9	3308.1	3351.3	16697	20057	0
2020.08.07	3349.6	3354.4	3329.2	3354.2	21825	27616	0
2020.08.10	3350.2	3364.2	3335.7	3359.4	19974	102619	0
2020.08.11	3357.9	3385.7	3326.4	3343.0	25800	157949	0
2020.08.12	3345.5	3388.7	3332.6	3375.5	24391	135762	0
2020.08.13	3372.3	3387.5	3362.9	3374.8	21657	121802	0
2020.08.14	3375.1	3385.3	3355.2	3368.6	20836	109061	0
2020.08.17	3371.5	3387.9	3369.9	3384.3	13750	56417	0
2020.08.18	3383.5	3395.0	3370.0	3392.8	14878	62164	0
2020.08.19	3392.9	3399.7	3369.6	3373.1	15994	72394	0
2020.08.20	3372.3	3390.8	3348.6	3387.2	19398	83200	0
2020.08.21	3388.2	3399.9	3360.4	3395.9	18778	89380	0
2020.08.24	3400.5	3432.6	3397.0	3430.0	16489	68958	0
2020.08.25	3430.4	3451.9	3425.2	3447.5	16091	66176	0
2020.08.26	3447.9	3486.6	3440.0	3483.4	14339	49068	0
2020.08.27	3482.7	3501.2	3467.6	3490.7	22984	116066	0
2020.08.28	3491.4	3512.1	3483.6	3508.9	20920	93318	0
2020.08.31	3511.5	3526.9	3492.5	3495.9	18180	63376	0
2020.09.01	3494.8	3532.1	3486.3	3531.6	19731	74904	0
2020.09.02	3529.7	3588.7	3528.2	3578.9	21013	94079	0
2020.09.03	3578.6	3587.6	3425.9	3463.6	44934	318132	0
2020.09.04	3458.8	3485.3	3349.1	3415.7	58874	505884	0
2020.09.07	3421.2	3439.6	3380.8	3434.5	31164	172191	0
2020.09.08	3434.2	3447.9	3328.6	3336.8	54232	475942	0
2020.09.09	3315.5	3424.9	3296.5	3395.9	41091	276540	0
2020.09.10	3397.9	3424.9	3328.1	3342.1	49726	403067	0
2020.09.11	3345.4	3375.4	3309.1	3338.1	43834	472842	0
2020.09.14	3348.9	3402.1	3346.2	3378.3	29235	248415	0
2020.09.15	3379.8	3418.3	3375.6	3404.7	23923	159067	0
2020.09.16	3407.2	3431.4	3385.8	3392.3	25936	123964	0
2020.09.17	3393.4	3398.2	3321.9	3359.8	39362	236383	0
2020.09.18	3358.4	3375.3	3293.2	3329.0	32732	175733	0
2020.09.21	3322.4	3338.2	3230.0	3285.9	43275	253219	0
2020.09.22	3284.7	3321.5	3268.7	3313.1	32349	165681	0
2020.09.23	3315.8	3331.5	3232.8	3242.5	35070	191038	0
2020.09.24	3239.8	3280.0	3209.8	3252.2	45997	277459	0
2020.09.25	3255.5	3308.0	3217.9	3296.8	34556	194023	0
2020.09.28	3305.4	3362.7	3303.7	3360.0	24801	123362	0
2020.09.29	3358.4	3374.1	3328.0	3341.2	24968	116527	0
2020.09.30	3339.7	3395.0	3302.4	3349.5	41391	258401	0
2020.10.01	3355.5	3398.4	3354.7	3378.7	32935	202028	0
2020.10.02	3379.7	3385.5	3311.0	3356.6	46849	310137	0
2020.10.05	3367.9	3410.2	3356.9	3402.6	23225	113226	0
2020.10.06	3403.4	3431.9	3340.9	3344.1	34328	220560	0
2020.10.07	3344.3	3426.7	3342.4	3417.9	27108	137767	0
2020.10.08	3415.2	3455.9	3415.1	3455.5	22511	112206	0
2020.10.09	3457.6	3488.9	3454.3	3485.3	19442	91508	0
2020.10.12	3475.7	3550.2	3473.3	3541.0	22035	127095	0
2020.10.13	3542.4	3544.6	3500.4	3510.6	28597	192627	0
2020.10.14	3509.9	3532.6	3480.8	3488.1	27975	162793	0
2020.10.15	3489.5	3495.2	3440.2	3484.2	32181	200442	0
2020.10.16	3487.4	3516.8	3470.1	3473.2	25818	135822	0
2020.10.19	3481.6	3504.9	3419.4	3442.5	28280	163408	0
2020.10.20	3445.6	3478.2	3426.8	3436.8	35093	196441	0
2020.10.21	3443.5	3466.0	3429.2	3439.8	32164	192172	0
2020.10.22	3438.8	3461.0	3410.7	3458.9	30903	170785	0
2020.10.23	3463.1	3470.4	3439.7	3461.1	24209	121510	0
2020.10.26	3452.7	3453.4	3364.1	3402.8	30868	200942	0
2020.10.27	3402.3	3417.8	3377.2	3377.4	28544	171069	0
2020.10.28	3376.5	3378.7	3269.8	3283.5	38450	290055	0
2020.10.29	3285.3	3342.4	3258.8	3284.1	44707	295681	0
2020.10.30	3276.7	3304.5	3233.6	3286.9	51280	411811	0
2020.11.02	3273.2	3331.7	3251.6	3311.9	39821	302208	0
2020.11.03	3311.9	3390.8	3310.7	3367.5	1	220098	0
2020.11.04	3367.5	3488.0	3327.4	3449.2	1	868276	0
2020.11.05	3449.2	3529.8	3435.7	3518.8	1	360264	0
2020.11.06	3518.8	3525.9	3463.6	3517.0	1	293179	0
2020.11.09	3526.8	3674.6	3522.7	3553.6	56017	534477	0
2020.11.10	3556.2	3568.7	3512.5	3551.8	50657	433093	0
2020.11.11	3553.7	3582.9	3537.2	3579.6	33658	240490	0
2020.11.12	3579.7	3579.7	3518.5	3544.2	33923	259554	0
2020.11.13	3543.6	3594.9	3523.3	3587.7	26034	165738	0
2020.11.16	3592.9	3641.7	3592.7	3633.6	26107	182083	0
2020.11.17	3632.4	3634.3	3588.7	3608.4	22568	133062	0
2020.11.18	3609.0	3626.7	3560.2	3563.8	23085	126822	0
2020.11.19	3565.0	3586.0	3545.9	3565.7	26580	142829	0
2020.11.20	3560.3	3585.9	3547.2	3556.2	23164	122923	0
2020.11.23	3552.6	3592.1	3549.8	3580.0	22924	129207	0
2020.11.24	3580.9	3644.1	3580.3	3642.5	21200	115833	0
2020.11.25	3641.1	3658.4	3619.4	3633.1	22864	113077	0
2020.11.26	3636.4	3642.6	3617.4	3622.1	11024	36962	0
2020.11.27	3624.8	3646.4	3616.4	3640.5	13136	56178	0
2020.11.30	3646.0	3654.5	3595.4	3635.7	26565	194446	0
2020.12.01	3634.0	3679.7	3628.5	3662.3	21666	142322	0
2020.12.02	3662.0	3674.8	3644.3	3672.2	20542	127680	0
2020.12.03	3673.3	3683.3	3656.8	3668.9	18128	107546	0
2020.12.04	3669.1	3701.1	3666.8	3691.5	15065	82982	0
2020.12.07	3697.9	3706.1	3673.5	3691.0	17717	105541	0
2020.12.08	3690.9	3708.8	3665.4	3704.2	15769	86427	0
2020.12.09	3711.8	3715.5	3660.5	3672.2	20845	152801	0
2020.12.10	3670.5	3682.0	3644.7	3666.7	23182	150592	0
2020.12.11	3670.5	3675.4	3628.9	3661.0	23130	168033	0
2020.12.14	3679.6	3697.8	3643.5	3651.2	20155	128312	0
2020.12.15	3651.2	3695.2	3642.6	3693.4	1	127989	0
2020.12.16	3694.7	3713.2	3686.9	3702.6	16945	99320	0
2020.12.17	3703.5	3726.5	3700.7	3725.0	13962	85449	0
2020.12.18	3723.9	3733.3	3689.4	3728.9	19011	127423	0
2020.12.21	3734.9	3735.4	3608.3	3696.5	36871	280754	0
2020.12.22	3698.7	3706.8	3675.9	3686.8	24293	162540	0
2020.12.23	3686.8	3713.3	3663.1	3696.7	19218	117305	0
2020.12.24	3696.6	3707.4	3690.2	3704.5	10719	50070	0
2020.12.28	3695.1	3743.8	3693.7	3741.1	14244	75341	0
2020.12.29	3741.7	3759.2	3726.0	3735.7	15076	107392	0
2020.12.30	3736.8	3749.2	3727.4	3735.7	15059	82664	0
2020.12.31	3736.2	3763.7	3725.9	3759.6	12853	64302	0
2021.01.04	3760.8	3784.0	3663.2	3706.7	28984	219587	0
2021.01.05	3704.6	3739.8	3683.4	3727.7	28669	161566	0
2021.01.06	3729.7	3784.8	3695.5	3759.6	45049	324028	0
2021.01.07	3759.6	3813.1	3751.3	3805.2	1	127028	0
2021.01.08	3805.9	3832.9	3783.9	3831.2	25408	152935	0
2021.01.11	3825.5	3829.3	3785.1	3801.7	28060	157751	0
2021.01.12	3803.8	3816.4	3777.6	3802.5	24486	133507	0
2021.01.13	3803.0	3823.1	3786.3	3815.6	19667	105364	0
2021.01.14	3816.5	3827.0	3795.7	3799.0	18781	103887	0
2021.01.15	3801.6	3806.8	3750.7	3755.3	29141	189665	0
2021.01.18	3756.1	3778.1	3749.8	3777.9	13005	39109	0
2021.01.19	3778.0	3806.3	3777.2	3802.8	18307	81774	0
2021.01.20	3802.8	3861.6	3797.8	3849.2	1	79491	0
2021.01.21	3850.5	3868.4	3845.4	3855.5	16808	87308	0
2021.01.22	3856.9	3857.8	3822.0	3839.1	20405	94995	0
2021.01.25	3843.8	3861.7	3797.3	3855.4	26478	221522	0
2021.01.26	3854.3	3871.1	3830.3	3854.9	22902	142922	0
2021.01.27	3856.6	3861.4	3715.3	3742.4	41158	363736	0
